,0,1,2,3,4,target
432,0,21,157,2011,2,3.4
433,0,21,157,2012,4,2.2
434,0,21,157,2013,1,2.2
435,0,21,157,2014,3,2.6
436,0,21,157,2017,2,2.2
437,0,21,159,2013,1,1.0
438,0,21,159,2015,16,2.7
439,0,21,159,2016,2,3.6
440,0,21,159,2017,2,3.6
441,0,21,161,2010,3,1.0
442,0,21,161,2011,1,1.0
443,0,21,161,2012,2,1.9
444,0,21,161,2013,2,2.5
445,0,21,161,2014,4,3.3
446,0,21,161,2015,3,6.9
447,0,21,161,2016,9,10.4
448,0,21,161,2017,21,10.4
449,0,21,163,2010,2,1.3
450,0,21,163,2012,3,1.2
451,0,21,163,2013,3,2.0
452,0,21,163,2014,1,1.5
453,0,21,163,2015,1,2.9
454,0,21,163,2016,5,4.4
455,0,21,163,2017,4,4.4
456,0,21,165,2010,2,10.9
457,0,21,165,2013,1,15.5
458,0,21,165,2017,1,2.9
459,0,21,167,2010,3,2.8
460,0,21,167,2011,2,1.8
461,0,21,167,2012,1,1.9
462,0,21,167,2014,4,3.3
463,0,21,167,2015,4,2.6
464,0,21,167,2016,7,3.6
465,0,21,167,2017,12,3.6
466,0,21,169,2010,1,2.9
467,0,21,171,2010,1,18.7
468,0,21,171,2017,1,10.2
469,0,21,173,2010,9,6.3
470,0,21,173,2011,7,6.9
471,0,21,173,2012,8,7.2
472,0,21,173,2013,9,8.9
473,0,21,173,2014,12,3.7
474,0,21,173,2015,4,2.0
475,0,21,173,2016,18,2.2
476,0,21,173,2017,62,2.2
477,0,21,175,2010,1,1.5
478,0,21,175,2011,2,1.3
479,0,21,175,2012,3,1.2
480,0,21,175,2017,1,1.4
481,0,21,177,2010,3,4.0
482,0,21,177,2011,4,3.8
483,0,21,177,2012,10,2.8
484,0,21,177,2013,2,4.7
485,0,21,177,2014,5,10.6
486,0,21,177,2015,2,58.5
487,0,21,177,2016,1,53.6
488,0,21,179,2010,1,1.7
489,0,21,179,2011,3,3.0
490,0,21,179,2012,3,3.0
491,0,21,179,2013,3,2.6
492,0,21,179,2014,3,19.5
493,0,21,179,2016,8,49.7
494,0,21,179,2017,28,49.7
495,0,21,181,2010,8,1.2
496,0,21,181,2011,2,1.1
497,0,21,181,2014,1,8.3
498,0,21,181,2015,12,3.4
499,0,21,181,2016,3,3.2
500,0,21,181,2017,4,3.2
501,0,21,183,2012,3,2.4
502,0,21,183,2013,6,1.5
503,0,21,183,2015,2,2.3
504,0,21,183,2016,3,2.7
505,0,21,183,2017,2,2.7
506,0,21,185,2010,2,3.2
507,0,21,185,2011,2,2.8
508,0,21,185,2012,1,2.5
509,0,21,185,2013,1,1.0
510,0,21,185,2014,1,1.8
511,0,21,185,2015,1,7.7
512,0,21,185,2016,8,10.6
513,0,21,185,2017,12,10.6
514,0,21,187,2010,1,11.7
515,0,21,187,2014,1,5.4
516,0,21,187,2015,3,3.9
517,0,21,187,2016,5,2.7
518,0,21,187,2017,3,2.7
519,0,21,189,2010,2,1.3
520,0,21,189,2011,14,1.1
521,0,21,189,2012,4,1.0
522,0,21,189,2013,1,1.0
523,0,21,191,2010,3,2.0
524,0,21,191,2011,1,2.4
525,0,21,191,2012,3,2.4
526,0,21,191,2013,5,2.0
527,0,21,191,2015,1,1.2
528,0,21,191,2017,5,2.2
529,0,21,193,2010,74,66.7
530,0,21,193,2011,89,66.7
531,0,21,193,2012,62,66.7
532,0,21,193,2013,27,59.4
533,0,21,193,2014,17,31.9
534,0,21,193,2015,20,14.9
535,0,21,193,2016,18,5.7
536,0,21,193,2017,8,5.7
537,0,21,195,2010,9,9.0
538,0,21,195,2011,9,9.0
539,0,21,195,2012,5,6.8
540,0,21,195,2013,6,5.5
541,0,21,195,2014,5,2.5
542,0,21,195,2015,2,1.9
543,0,21,195,2016,2,2.9
544,0,21,195,2017,2,2.9
545,0,21,197,2010,5,3.9
546,0,21,197,2011,4,8.2
547,0,21,197,2012,9,9.0
548,0,21,197,2013,8,9.7
549,0,21,197,2014,10,3.6
550,0,21,197,2015,4,5.2
551,0,21,197,2016,5,5.3
552,0,21,197,2017,6,5.3
553,0,21,199,2010,16,9.0
554,0,21,199,2012,3,3.9
555,0,21,199,2013,2,4.5
556,0,21,199,2014,5,2.7
557,0,21,199,2015,9,6.3
558,0,21,199,2016,17,11.5
559,0,21,199,2017,15,11.5
560,0,21,201,2010,1,1.4
561,0,21,201,2012,2,1.7
562,0,21,201,2015,2,1.3
563,0,21,203,2010,8,6.3
564,0,21,203,2011,6,4.2
565,0,21,203,2012,5,2.7
566,0,21,203,2013,1,4.0
567,0,21,203,2014,6,3.0
568,0,21,203,2015,3,2.0
569,0,21,203,2016,3,2.5
570,0,21,203,2017,7,2.5
571,0,21,205,2010,3,3.2
572,0,21,205,2011,4,4.4
573,0,21,205,2012,5,4.4
574,0,21,205,2013,2,3.6
575,0,21,205,2015,6,9.6
576,0,21,205,2016,11,12.8
577,0,21,205,2017,17,12.8
578,0,21,207,2010,4,1.3
579,0,21,207,2012,1,1.0
580,0,21,207,2017,3,2.8
581,0,21,209,2010,2,1.5
582,0,21,209,2012,3,1.1
583,0,21,209,2013,1,1.1
584,0,21,209,2014,4,2.0
585,0,21,209,2015,2,12.2
586,0,21,209,2016,15,9.9
587,0,21,209,2017,29,9.9
588,0,21,211,2010,1,1.2
589,0,21,211,2012,1,1.0
590,0,21,211,2013,1,1.0
591,0,21,211,2014,1,2.9
592,0,21,211,2015,3,8.7
593,0,21,211,2016,18,15.9
594,0,21,211,2017,25,15.9
595,0,21,213,2011,4,2.0
596,0,21,213,2012,1,1.9
597,0,21,213,2013,2,1.9
598,0,21,213,2014,1,1.3
599,0,21,213,2015,1,1.9
600,0,21,213,2016,2,2.2
601,0,21,215,2010,1,1.3
602,0,21,215,2013,1,1.0
603,0,21,215,2015,1,1.1
604,0,21,215,2016,1,2.1
605,0,21,217,2010,1,1.0
606,0,21,217,2011,1,1.0
607,0,21,217,2012,2,1.0
608,0,21,217,2014,4,3.7
609,0,21,217,2015,4,9.3
610,0,21,217,2016,10,12.8
611,0,21,217,2017,14,12.8
612,0,21,219,2011,2,1.4
613,0,21,221,2010,1,1.3
614,0,21,221,2012,1,1.0
615,0,21,221,2014,1,2.3
616,0,21,223,2013,1,1.8
617,0,21,223,2014,3,2.5
618,0,21,223,2016,1,2.2
619,0,21,223,2017,1,2.2
620,0,21,225,2016,1,2.2
621,0,21,227,2010,9,4.4
622,0,21,227,2011,5,4.7
623,0,21,227,2012,6,4.6
624,0,21,227,2013,4,3.7
625,0,21,227,2014,4,3.1
626,0,21,227,2015,3,1.5
627,0,21,227,2016,10,2.2
628,0,21,227,2017,2,2.2
629,0,21,229,2010,2,1.3
630,0,21,231,2010,6,7.2
631,0,21,231,2011,8,6.1
632,0,21,231,2012,5,6.1
633,0,21,231,2014,2,3.8
634,0,21,231,2015,1,3.9
635,0,21,231,2016,4,5.0
636,0,21,231,2017,5,5.0
637,0,21,233,2010,1,1.2
638,0,21,233,2012,1,1.0
639,0,21,233,2013,1,1.0
640,0,21,233,2014,1,2.3
641,0,21,233,2015,1,1.2
642,0,21,233,2016,1,2.2
643,0,21,235,2010,18,7.9
644,0,21,235,2011,6,6.1
645,0,21,235,2012,7,6.6
646,0,21,235,2013,8,6.0
647,0,21,235,2014,4,3.8
648,0,21,235,2015,3,4.5
649,0,21,235,2016,6,2.8
650,0,21,235,2017,2,2.8
651,0,21,237,2010,1,1.2
652,0,21,237,2011,1,1.0
653,0,21,237,2012,1,1.0
654,0,21,237,2013,1,1.0
655,0,21,237,2015,3,1.8
656,0,21,237,2017,4,3.0
657,0,21,239,2011,3,2.7
658,0,21,239,2012,3,2.1
659,0,21,239,2013,2,1.6
660,0,21,239,2014,4,2.4
661,0,21,239,2015,1,5.2
662,0,21,239,2016,5,10.6
663,0,21,239,2017,12,10.6
664,0,39,1,2010,14,7.8
665,0,39,1,2011,7,6.4
666,0,39,1,2012,3,6.1
667,0,39,1,2013,2,7.2
668,0,39,1,2014,9,14.1
669,0,39,1,2015,22,25.1
670,0,39,1,2016,35,31.8
671,0,39,1,2017,33,31.8
672,0,39,3,2010,5,8.5
673,0,39,3,2011,11,5.2
674,0,39,3,2012,5,5.4
675,0,39,3,2013,9,7.4
676,0,39,3,2014,7,76.9
677,0,39,3,2015,36,42.2
678,0,39,3,2016,68,62.1
679,0,39,3,2017,93,62.1
680,0,39,5,2010,10,7.1
681,0,39,5,2011,7,4.9
682,0,39,5,2012,6,4.7
683,0,39,5,2013,8,4.9
684,0,39,5,2014,21,4.8
685,0,39,5,2015,15,44.1
686,0,39,5,2016,62,51.7
687,0,39,5,2017,125,51.7
688,0,39,7,2010,2,2.6
689,0,39,7,2011,6,3.7
690,0,39,7,2012,3,6.2
691,0,39,7,2013,8,3.3
692,0,39,7,2014,11,37.5
693,0,39,7,2015,29,167.0
694,0,39,7,2016,167,154.4
695,0,39,7,2017,274,154.4
696,0,39,9,2010,12,7.1
697,0,39,9,2011,6,3.7
698,0,39,9,2012,3,2.3
699,0,39,9,2013,2,2.7
700,0,39,9,2014,6,8.7
701,0,39,9,2015,10,14.2
702,0,39,9,2016,11,26.6
703,0,39,9,2017,22,26.6
704,0,39,11,2010,3,2.6
705,0,39,11,2011,3,2.0
706,0,39,11,2013,1,3.5
707,0,39,11,2014,4,10.2
708,0,39,11,2015,13,20.9
709,0,39,11,2016,20,28.1
710,0,39,11,2017,32,28.1
711,0,39,13,2010,4,3.3
712,0,39,13,2011,3,3.0
713,0,39,13,2012,2,2.8
714,0,39,13,2014,4,9.3
715,0,39,13,2015,11,39.7
716,0,39,13,2016,24,58.0
717,0,39,13,2017,69,58.0
718,0,39,15,2010,6,4.2
719,0,39,15,2011,7,3.8
720,0,39,15,2012,4,4.3
721,0,39,15,2013,5,3.6
722,0,39,15,2014,8,23.2
723,0,39,15,2015,43,26.1
724,0,39,15,2016,32,29.7
725,0,39,15,2017,27,29.7
726,0,39,17,2010,17,28.3
727,0,39,17,2011,23,147.7
728,0,39,17,2012,26,144.3
729,0,39,17,2013,27,243.5
730,0,39,17,2014,76,234.1
731,0,39,17,2015,152,259.6
732,0,39,17,2016,300,260.0
733,0,39,17,2017,683,260.0
734,0,39,19,2010,1,5.7
735,0,39,19,2012,1,4.7
736,0,39,19,2013,1,5.4
737,0,39,19,2016,4,15.0
738,0,39,19,2017,9,15.0
739,0,39,21,2010,1,2.2
740,0,39,21,2012,1,2.9
741,0,39,21,2014,7,37.5
742,0,39,21,2015,50,23.3
743,0,39,21,2016,31,47.2
744,0,39,21,2017,90,47.2
745,0,39,23,2014,3,66.2
746,0,39,23,2015,53,153.5
747,0,39,23,2016,106,156.3
748,0,39,23,2017,361,156.3
749,0,39,25,2010,22,11.7
750,0,39,25,2011,13,11.7
751,0,39,25,2012,9,14.4
752,0,39,25,2013,10,24.2
753,0,39,25,2014,32,66.9
754,0,39,25,2015,109,104.6
755,0,39,25,2016,133,101.4
756,0,39,25,2017,284,101.4
757,0,39,27,2010,8,6.6
758,0,39,27,2011,4,5.2
759,0,39,27,2012,6,6.0
760,0,39,27,2013,5,14.8
761,0,39,27,2014,16,25.0
762,0,39,27,2015,31,61.5
763,0,39,27,2016,70,76.4
764,0,39,27,2017,107,76.4
765,0,39,29,2010,1,2.5
766,0,39,29,2011,1,1.1
767,0,39,29,2012,1,1.1
768,0,39,29,2013,3,8.5
769,0,39,29,2014,12,17.8
770,0,39,29,2015,22,72.4
771,0,39,29,2016,155,78.2
772,0,39,29,2017,169,78.2
773,0,39,31,2010,1,3.5
774,0,39,31,2011,1,2.6
775,0,39,31,2012,4,2.2
776,0,39,31,2013,1,2.9
777,0,39,31,2015,1,1.0
778,0,39,31,2016,1,9.0
779,0,39,31,2017,5,9.0
780,0,39,33,2010,6,4.4
781,0,39,33,2011,3,3.2
782,0,39,33,2012,2,3.4
783,0,39,33,2013,2,13.0
784,0,39,33,2014,14,12.0
785,0,39,33,2015,17,10.5
786,0,39,33,2016,14,17.2
787,0,39,33,2017,30,17.2
788,0,39,35,2010,23,18.9
789,0,39,35,2011,16,479.3
790,0,39,35,2012,31,895.3
791,0,39,35,2013,36,1025.1
792,0,39,35,2014,161,1489.6
793,0,39,35,2015,420,1863.4
794,0,39,35,2016,1946,2636.9
795,0,39,35,2017,4158,2636.9
796,0,39,37,2010,3,7.2
797,0,39,37,2011,9,3.6
798,0,39,37,2012,1,2.5
799,0,39,37,2013,3,9.3
800,0,39,37,2014,6,9.9
801,0,39,37,2015,13,6.1
802,0,39,37,2016,36,15.0
803,0,39,37,2017,79,15.0
804,0,39,39,2010,5,6.0
805,0,39,39,2011,6,4.7
806,0,39,39,2012,1,3.5
807,0,39,39,2013,4,9.7
808,0,39,39,2014,17,31.9
809,0,39,39,2015,38,26.9
810,0,39,39,2016,51,30.7
811,0,39,39,2017,61,30.7
812,0,39,41,2010,15,7.5
813,0,39,41,2011,7,7.3
814,0,39,41,2012,10,4.1
815,0,39,41,2013,3,8.3
816,0,39,41,2014,16,11.0
817,0,39,41,2015,16,33.7
818,0,39,41,2016,25,41.2
819,0,39,41,2017,63,41.2
820,0,39,43,2010,10,10.9
