,target,0,1,2,3,4,5,6,7,8,9
99,36.2,30.2,44.8,28.1,22.5,27.1,22.9,30.3,28.0,21.9,28.5
100,8.3,2.0,2.0,5.4,6.2,3.7,2.5,2.1,4.6,5.3,4.7
101,1.5,1.2,1.2,2.0,2.5,1.3,1.5,1.3,1.2,1.2,1.9
102,38.5,31.9,43.0,33.0,39.3,32.4,36.8,39.0,31.9,35.7,40.1
103,6.6,10.8,12.0,12.5,9.1,9.7,10.8,7.0,9.7,6.6,6.7
104,1.6,1.9,2.6,2.0,1.6,1.2,1.1,1.1,1.3,2.2,2.1
105,14.9,14.5,12.5,12.3,14.8,12.8,11.2,16.7,11.8,12.6,11.3
106,4.7,5.8,5.8,7.1,4.5,5.2,7.1,5.6,6.1,5.6,4.9
107,3.8,3.1,3.3,3.0,2.4,2.4,2.5,3.9,1.8,2.8,2.4
108,19.0,14.6,28.5,11.0,39.7,15.0,17.0,13.5,17.4,13.4,14.4
109,7.7,9.3,10.4,9.9,15.5,12.1,12.4,25.8,8.2,14.4,7.7
110,6.0,7.4,5.9,7.7,6.6,6.5,7.4,7.0,7.1,6.5,6.1
111,173.8,192.6,232.4,182.2,191.8,279.3,226.0,258.1,294.6,255.2,216.2
112,47.9,54.1,60.7,47.2,48.5,46.5,8.5,72.0,48.4,34.1,17.3
113,7.1,6.7,6.9,7.0,6.4,6.5,6.9,6.3,6.8,6.5,6.9
114,179.5,258.9,219.5,261.9,217.2,233.3,305.8,238.3,235.7,265.0,239.8
115,33.5,59.2,54.7,34.5,86.0,56.2,138.8,50.4,64.4,64.0,68.7
116,5.9,6.3,6.5,6.1,6.6,7.5,7.4,7.0,8.3,5.5,6.6
117,119.3,149.8,156.7,180.2,186.6,174.8,171.8,184.4,160.8,174.8,169.1
118,70.8,57.0,36.9,67.3,77.9,54.7,65.0,58.0,75.2,82.6,56.0
119,5.3,6.3,7.0,6.8,7.2,6.8,6.8,6.3,7.7,7.3,7.2
120,148.7,148.6,169.8,183.3,172.4,178.5,118.7,155.4,167.4,174.2,181.3
121,97.5,74.7,76.4,76.6,85.8,98.1,78.6,64.0,87.0,85.3,94.9
122,9.4,8.4,9.4,9.2,9.0,10.3,9.2,9.0,9.5,9.3,5.6
123,127.0,133.8,139.2,127.3,131.8,110.7,123.9,135.6,134.0,111.1,134.8
124,63.6,72.0,90.1,88.6,72.3,78.0,100.5,84.3,84.2,70.8,89.0
125,8.8,8.9,7.0,9.8,8.8,9.2,10.1,8.3,9.7,6.8,8.9
126,147.7,121.9,162.3,122.4,133.2,122.2,131.1,137.3,131.3,115.5,120.5
127,59.8,46.5,54.5,56.3,45.8,70.7,68.3,60.8,63.0,57.8,60.7
128,11.7,10.8,12.0,13.9,13.0,12.1,14.1,14.1,15.1,12.2,12.3
129,57.9,71.0,71.4,93.1,71.1,62.0,52.7,95.4,86.8,62.7,113.0
130,48.8,48.1,43.9,67.1,59.5,53.9,57.0,51.2,42.4,53.4,57.3
131,1.0,3.1,1.3,1.8,1.4,6.5,1.7,1.2,2.9,2.0,1.8
132,36.0,48.4,47.0,54.5,35.4,35.4,46.7,49.7,56.8,47.2,56.8
133,1.0,3.4,2.2,3.2,2.6,6.1,1.5,1.5,5.9,1.8,1.9
134,43.5,44.9,25.2,50.8,48.9,36.0,31.8,33.9,25.1,35.8,26.3
135,5.4,34.0,4.7,11.9,10.3,8.9,5.2,5.4,13.7,6.6,1.7
136,3.4,4.6,5.5,5.0,4.3,3.2,3.3,3.4,3.1,3.4,4.1
137,36.1,51.7,41.4,38.3,63.2,40.8,42.8,32.8,41.4,46.9,39.0
138,1.0,3.9,2.7,1.4,2.5,1.3,1.4,1.6,2.2,1.0,2.2
139,37.2,49.2,39.8,34.6,65.2,35.1,42.8,33.1,41.5,30.7,36.1
140,25.8,41.5,27.5,30.9,30.7,26.4,29.3,31.2,23.2,22.4,27.0
141,4.8,5.3,6.5,4.9,5.2,5.3,6.5,4.9,6.2,4.7,4.9
142,29.6,49.6,30.4,26.0,55.8,37.4,23.5,35.0,52.0,26.3,24.3
143,38.9,51.9,28.0,29.9,39.4,37.3,42.6,37.2,31.8,30.4,29.5
144,5.5,4.9,9.1,7.1,6.8,4.9,9.5,9.9,6.5,4.5,5.4
145,18.7,20.0,19.3,24.6,20.4,38.3,39.1,21.4,29.2,22.4,17.7
146,38.4,37.3,28.0,29.0,34.1,37.6,29.3,28.9,27.2,33.4,27.5
147,14.3,14.8,13.1,8.2,18.0,8.3,10.1,21.2,12.3,14.6,10.4
148,42.6,39.0,36.1,42.8,23.0,29.0,36.3,56.4,38.4,63.9,44.8
149,51.0,40.0,35.2,42.5,38.3,46.1,44.2,48.9,51.0,54.6,47.4
150,1.4,1.3,1.1,1.6,1.4,1.4,1.4,1.6,1.1,1.4,1.5
151,17.4,13.8,9.3,13.7,14.9,12.9,13.7,12.8,16.3,16.5,16.8
152,5.3,5.3,4.7,3.0,3.8,4.1,4.6,1.7,2.6,4.8,4.1
153,2.2,2.0,1.6,1.8,1.8,2.0,2.1,2.0,1.8,2.0,2.1
154,14.7,10.4,11.4,11.0,13.7,12.5,16.6,12.6,15.3,15.4,16.8
155,16.9,13.1,15.4,13.4,17.1,16.5,20.4,19.5,18.5,16.2,18.2
156,2.0,1.6,2.0,2.3,1.6,1.8,1.7,1.8,1.9,2.3,2.3
157,7.2,6.5,9.1,7.1,8.0,9.1,8.9,7.5,9.1,10.3,9.5
158,12.9,7.8,9.9,9.6,9.7,9.6,9.7,11.1,9.9,12.0,10.9
159,2.6,2.1,2.3,1.6,1.6,1.3,1.1,1.0,1.3,1.5,2.0
160,10.8,8.4,14.6,9.2,8.9,7.4,8.4,7.5,8.9,11.0,7.9
161,13.8,8.4,9.4,10.2,12.8,10.2,9.5,10.5,11.0,12.7,12.9
162,3.0,2.9,3.9,3.7,4.0,3.5,3.1,2.9,3.8,2.7,3.5
163,11.9,10.3,6.9,10.3,11.0,12.0,9.1,11.7,11.9,10.2,12.3
164,3.8,2.9,4.5,4.2,4.3,4.3,3.3,4.3,4.6,3.5,4.7
165,6.0,7.6,12.3,6.5,7.4,6.5,7.4,7.3,5.4,5.2,7.3
166,14.0,10.2,7.4,13.0,10.9,12.4,9.3,12.9,11.3,10.0,11.6
167,12.5,8.4,10.0,11.8,9.4,8.3,10.6,8.4,7.8,9.5,9.7
168,59.2,54.9,71.2,54.8,58.9,65.2,70.5,57.8,65.2,62.5,57.8
169,5.5,11.8,11.8,12.0,3.7,12.6,4.2,3.8,3.3,6.6,3.1
170,6.9,5.2,7.2,5.5,8.3,6.3,6.7,6.2,5.1,5.3,7.1
171,9.6,12.1,33.4,18.8,15.9,24.4,22.3,26.1,19.3,25.1,19.9
172,12.2,12.4,12.1,11.2,11.4,8.8,12.3,7.3,12.2,9.5,10.5
173,42.6,35.7,54.6,45.9,33.7,42.9,50.3,42.2,46.5,36.9,59.7
174,2.6,1.7,6.9,7.1,1.9,1.1,6.4,1.9,1.1,1.5,1.2
175,13.0,8.7,10.2,9.1,11.2,11.3,10.6,10.8,11.5,10.1,9.8
176,51.4,50.9,46.0,55.0,49.7,60.7,49.2,55.4,45.8,46.1,60.0
177,8.2,1.6,1.8,6.1,1.2,1.8,2.7,2.2,1.0,1.6,1.5
178,4.2,3.4,2.0,2.3,2.3,1.9,2.5,4.7,3.8,4.3,4.0
179,24.9,15.7,16.6,20.6,24.2,25.8,21.6,15.8,12.7,21.5,34.2
180,4.3,5.1,4.2,4.9,5.2,4.0,4.0,4.5,4.3,8.2,4.3
181,31.6,25.1,24.3,27.5,31.6,27.8,25.4,38.8,19.0,24.4,46.5
182,2.2,1.6,3.1,1.0,3.5,1.9,4.3,2.4,3.8,1.0,2.5
183,24.4,30.7,25.1,19.5,26.8,25.1,24.5,27.5,18.8,26.2,29.4
184,3.0,3.2,2.4,7.7,3.1,3.0,2.8,2.4,2.1,4.6,2.6
185,1.3,1.4,1.4,1.2,1.1,1.2,1.1,1.5,1.8,1.0,1.4
186,8.0,14.3,11.2,25.1,9.6,7.3,6.9,6.6,8.5,6.7,5.9
187,1.1,1.3,1.2,1.4,2.9,1.6,1.5,1.2,1.6,1.6,1.4
188,8.2,12.3,8.4,10.9,13.6,7.6,5.9,8.2,12.5,13.1,10.4
189,5.4,6.4,7.9,6.0,8.5,6.5,7.5,7.8,7.0,6.5,7.6
190,93.5,102.8,101.1,107.8,95.5,92.7,113.3,106.6,105.4,104.1,92.8
191,8.8,7.1,8.8,7.6,12.0,9.4,8.5,8.2,8.0,7.6,7.6
192,86.0,107.9,142.6,92.4,93.6,118.6,113.5,110.5,112.5,84.3,76.1
193,18.7,7.0,35.4,25.0,16.8,25.0,38.2,27.8,36.7,14.6,5.3
194,2.8,5.2,2.4,4.3,3.2,4.0,2.6,2.1,4.6,2.1,2.5
195,80.9,98.0,76.6,93.7,74.4,90.8,90.7,96.5,99.3,99.5,71.2
196,33.5,53.2,47.5,38.7,47.4,53.5,27.7,41.8,37.5,46.9,44.7
197,4.0,5.9,4.1,6.4,6.2,5.6,7.4,4.1,6.3,3.6,3.8
198,46.8,63.4,59.3,55.6,51.8,52.9,43.4,52.7,50.4,67.1,65.4
199,72.7,74.3,90.4,51.1,54.4,76.5,78.2,67.4,75.6,52.0,72.9
200,4.9,4.2,5.7,4.7,6.6,4.8,6.3,4.3,5.1,4.7,4.5
201,51.2,40.8,72.1,61.1,37.8,51.2,42.0,38.8,57.0,44.4,44.4
202,59.2,48.4,47.9,49.6,52.8,48.0,42.7,59.7,51.9,54.4,44.1
203,13.9,4.9,5.2,6.5,12.5,4.7,12.1,6.6,13.9,6.1,9.1
204,50.6,62.6,68.4,51.8,48.9,34.9,31.0,41.7,47.8,49.1,35.4
205,64.8,37.9,42.9,52.9,48.3,50.3,66.5,55.8,57.7,51.0,50.7
206,10.6,13.5,10.4,15.0,10.4,33.1,12.1,23.7,12.8,12.3,17.8
207,23.9,62.3,83.5,60.0,32.8,44.3,43.3,39.2,65.6,28.3,59.8
208,32.0,32.8,70.4,63.5,55.6,34.8,49.6,38.4,64.2,37.4,25.5
209,1.3,1.5,1.3,1.7,1.9,1.0,1.0,1.0,1.1,1.4,1.7
210,6.2,4.6,10.7,7.9,7.5,5.8,7.6,7.1,13.6,4.0,11.6
211,1.1,1.3,1.4,1.3,1.7,2.5,1.3,1.1,1.3,2.6,1.8
212,5.5,12.7,6.3,9.3,10.8,9.3,6.4,5.2,6.6,8.1,8.2
213,2.0,11.7,2.2,1.7,2.2,2.3,1.0,1.6,3.5,4.0,1.1
214,3.7,3.7,4.2,3.3,3.8,4.1,3.5,3.2,3.3,3.4,3.9
215,12.2,11.7,18.0,10.3,13.7,12.9,10.5,11.7,10.5,18.3,11.5
216,2.1,2.6,10.7,3.7,2.4,1.0,2.3,2.9,3.4,3.4,3.8
217,1.3,1.3,1.4,1.8,1.8,2.5,1.5,1.4,2.1,2.0,1.9
218,12.5,10.5,12.9,13.6,13.7,14.3,10.1,6.5,7.5,13.3,15.5
219,1.4,1.2,2.0,1.0,1.2,1.4,1.6,1.2,1.1,2.8,1.1
220,20.1,15.4,16.1,19.9,20.3,17.2,18.3,16.6,16.9,14.7,17.8
221,1.7,1.1,2.1,2.0,1.9,2.0,1.1,1.6,1.2,1.5,1.4
222,13.0,11.0,11.7,11.7,14.3,15.5,14.2,17.5,13.8,10.4,11.6
223,1.8,2.3,2.6,1.7,1.3,1.7,2.3,1.5,1.0,1.5,2.5
224,19.2,28.6,24.3,25.3,39.8,28.5,31.1,30.0,40.4,17.1,18.2
225,2.1,4.3,2.0,1.6,1.5,1.4,3.9,1.3,1.3,1.2,4.9
226,15.0,36.9,12.9,18.1,33.1,31.6,14.3,12.3,14.0,19.9,14.1
227,4.2,5.5,3.0,2.8,4.6,2.5,4.3,4.3,3.1,3.6,5.1
228,19.3,18.3,29.7,19.6,18.1,23.9,20.9,25.8,18.1,40.8,25.6
229,2.9,1.9,12.0,3.9,1.9,17.3,16.8,4.9,9.0,3.9,8.7
230,27.5,41.5,51.3,39.1,53.4,26.1,25.9,24.6,33.8,30.0,26.8
231,17.8,9.2,18.5,7.7,13.7,9.9,5.0,7.9,18.2,12.6,11.9
232,22.2,18.2,23.3,22.9,24.7,28.9,26.9,19.8,24.5,25.1,21.3
233,105.1,102.8,118.7,120.9,91.9,113.9,117.2,103.3,114.6,102.7,109.1
234,157.5,124.5,104.6,91.5,137.6,142.7,119.7,152.2,93.1,143.9,141.9
235,20.0,17.2,24.3,21.4,27.8,25.8,25.4,21.6,21.3,20.7,22.4
236,125.4,112.8,132.0,149.4,129.0,133.4,118.6,117.0,117.5,122.1,139.1
237,206.6,191.4,148.5,144.5,139.1,172.2,161.1,213.0,156.0,170.9,189.2
238,14.2,12.2,17.1,21.8,19.5,26.6,19.1,13.7,19.7,22.1,17.0
239,158.2,110.0,117.2,121.6,153.7,137.9,113.9,103.1,128.1,116.5,116.4
240,302.3,321.1,287.4,243.5,398.9,310.3,262.4,224.0,193.5,278.2,214.2
241,21.6,12.7,15.2,23.2,12.7,11.3,18.8,14.3,15.6,20.5,14.0
242,226.5,146.5,92.4,92.3,187.0,185.9,177.5,99.1,139.6,96.6,187.3
243,518.8,422.8,414.6,368.9,446.7,429.1,441.2,393.8,476.4,418.5,410.8
244,54.4,39.6,34.4,52.2,51.2,41.0,54.4,38.3,27.5,40.6,28.9
245,147.9,189.1,90.4,108.4,79.4,132.5,84.2,139.5,88.8,166.0,127.3
246,434.7,457.5,462.1,355.7,399.4,313.1,422.4,424.5,379.1,434.7,335.7
247,73.8,55.4,81.2,65.2,74.9,63.1,82.0,57.0,61.2,55.0,60.3
248,155.6,103.7,82.9,98.0,70.9,148.8,108.5,111.8,113.4,123.0,152.2
249,424.9,325.1,351.7,364.9,355.0,414.7,374.5,459.5,393.5,439.0,347.0
250,68.7,86.4,105.8,72.0,92.7,103.8,87.2,103.6,64.3,71.4,81.2
251,152.5,93.1,92.0,115.7,105.3,114.6,123.4,150.0,120.2,130.5,118.7
252,304.7,260.9,374.0,255.0,353.2,265.8,366.8,399.2,332.3,392.0,262.9
253,2.1,1.8,1.8,1.8,5.6,1.9,5.4,2.0,1.9,2.0,1.9
254,12.4,3.6,5.3,4.4,5.3,4.8,3.9,12.7,3.8,10.6,7.9
255,3.7,2.8,2.7,3.6,2.7,3.2,3.4,2.4,3.0,4.1,4.8
256,44.1,38.3,43.9,50.3,38.1,18.4,42.6,37.2,46.7,33.0,44.0
257,25.0,11.2,13.6,13.1,17.8,29.5,20.2,17.0,10.2,17.6,14.1
258,2.8,3.9,2.8,3.0,2.8,2.8,3.8,2.4,3.6,2.3,3.1
259,61.4,53.5,60.8,57.7,53.9,41.0,51.7,46.4,51.5,43.9,39.1
260,39.3,27.1,25.4,28.5,26.4,33.4,29.8,18.3,21.1,41.0,39.0
261,2.7,3.5,1.9,2.7,2.4,2.8,2.8,3.0,2.8,2.1,2.9
262,47.4,43.1,56.7,58.8,45.9,54.2,54.5,43.4,44.5,49.1,51.6
263,61.6,59.0,42.2,56.9,51.0,60.8,57.7,52.6,50.3,49.0,48.5
264,4.7,4.2,5.1,5.7,3.7,5.2,6.5,5.4,4.2,4.0,6.1
265,38.1,40.9,34.5,35.0,36.9,36.4,43.5,36.0,40.1,40.8,35.5
266,52.1,53.6,43.0,52.6,32.1,45.2,44.9,44.2,36.9,50.2,43.7
267,5.1,6.4,7.2,8.9,5.4,7.5,8.0,5.8,5.8,5.3,7.4
268,19.1,22.3,24.4,20.7,31.8,22.6,21.0,25.2,33.5,27.2,22.7
269,28.0,35.4,35.1,26.4,25.5,31.6,28.0,36.0,32.4,30.4,26.7
270,7.7,6.5,5.9,8.0,4.6,7.0,8.2,7.5,5.5,6.7,6.0
271,14.2,20.7,16.9,23.2,18.9,14.7,18.0,18.1,24.1,18.7,18.5
272,17.4,22.5,19.2,20.8,16.6,20.5,14.5,35.9,16.5,23.1,18.0
273,2.9,2.5,2.5,2.9,2.7,3.2,2.8,3.1,3.3,3.1,2.8
274,197.3,176.6,164.7,198.7,134.6,152.1,160.1,193.1,180.5,214.6,220.4
275,26.4,118.3,29.6,71.7,1.2,48.1,7.0,5.8,48.7,96.0,24.8
276,2.2,2.8,1.7,2.2,2.3,2.9,3.4,2.7,3.6,3.4,2.3
277,143.6,136.4,98.7,172.5,155.4,122.4,139.7,136.4,141.5,158.3,142.1
278,2.9,3.8,3.6,3.0,3.9,2.9,2.8,3.2,3.0,3.1,3.0
279,142.0,125.0,129.3,151.9,144.3,140.0,122.3,112.1,153.1,140.8,135.0
280,10.5,12.9,51.7,11.5,44.6,32.0,17.9,11.4,29.0,32.6,28.8
281,3.4,3.7,3.0,2.3,2.7,2.2,2.3,2.9,4.5,3.3,3.3
282,81.4,82.1,69.1,92.9,79.1,77.2,69.9,77.2,77.7,67.0,75.6
283,19.4,41.9,23.9,16.3,30.4,25.8,24.3,17.3,25.1,30.4,18.2
284,3.9,4.9,4.2,3.7,3.4,3.0,4.4,3.5,3.6,4.0,3.8
285,99.7,65.8,79.4,88.7,86.6,97.8,70.4,74.3,87.9,72.6,89.1
286,38.9,45.6,35.9,41.5,38.7,30.6,41.5,47.6,38.3,40.3,43.8
287,11.6,3.9,3.5,5.2,5.9,5.3,5.0,5.7,5.5,6.6,4.7
288,45.9,61.8,69.8,52.8,61.2,58.9,75.4,55.3,59.1,56.2,61.6
289,15.6,26.9,16.1,11.8,11.1,18.1,33.0,15.2,23.6,42.9,22.7
290,7.0,8.3,9.1,8.3,9.2,25.3,7.0,25.6,8.2,44.5,11.8
291,70.1,33.6,43.8,45.7,44.8,33.7,31.1,51.5,45.1,38.7,49.0
292,29.3,32.4,38.8,37.5,33.6,35.6,32.6,25.1,38.4,33.3,29.0
293,2.5,2.6,3.0,2.7,2.3,2.7,2.6,2.8,2.4,2.6,2.4
294,33.9,38.4,41.8,35.8,39.9,49.3,45.8,39.8,42.3,40.5,39.0
295,2.6,2.7,3.1,2.8,2.7,3.0,2.6,2.9,2.6,3.0,2.6
296,22.1,22.6,23.4,27.4,25.2,26.0,17.5,24.6,22.9,26.1,23.0
297,2.1,1.9,4.1,2.8,2.7,2.8,2.9,3.1,1.9,2.6,4.2
298,1.9,2.7,1.9,2.5,2.1,1.9,1.9,2.9,1.9,2.0,2.4
299,24.7,27.1,24.2,30.0,23.6,24.7,25.0,26.3,24.8,24.9,24.7
300,2.9,4.1,3.8,2.9,3.1,2.9,3.3,3.1,3.2,3.2,3.7
301,23.4,25.1,26.3,24.0,26.9,25.9,26.1,25.5,18.4,23.5,23.7
302,3.3,1.5,1.5,1.7,1.3,1.0,1.3,1.4,1.4,2.3,2.3
