,target,0,1,2,3,4,5,6,7,8,9
42,1,1.2,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
43,51,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0
44,4,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8
45,63,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8
46,3,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2
47,48,48.6,48.6,48.6,48.6,48.6,48.6,48.6,48.6,48.6,48.6
48,3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3
49,1,1.0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.0
50,37,43.1,43.1,43.1,43.1,43.1,43.1,43.1,43.1,43.1,43.1
51,5,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3
52,65,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9
53,4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4
54,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
55,8,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5
56,7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7
57,10,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1
58,251,221.8,221.8,221.8,221.8,221.8,221.8,221.8,221.8,221.8,221.8
59,2,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9
60,8,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4
61,117,132.3,132.3,132.3,132.3,132.3,132.3,132.3,132.3,132.3,132.3
62,6,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3
63,158,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0
64,6,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3
65,138,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9
66,8,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3
67,467,235.1,235.1,235.1,235.1,235.1,235.1,235.1,235.1,235.1,235.1
68,1,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2
69,11,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4
70,315,141.1,141.1,141.1,141.1,141.1,141.1,141.1,141.1,141.1,141.1
71,3,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
72,6,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
73,201,109.8,109.8,109.8,109.8,109.8,109.8,109.8,109.8,109.8,109.8
74,6,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5
75,7,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3
76,90,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2,72.2
77,47,63.3,63.3,63.3,63.3,63.3,63.3,63.3,63.3,63.3,63.3
78,10,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
79,72,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7
80,55,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1
81,3,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4
82,69,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6
83,160,141.1,141.1,141.1,141.1,141.1,141.1,141.1,141.1,141.1,141.1
84,2,6.5,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
85,68,92.7,92.7,92.7,92.7,92.7,92.7,92.7,92.7,92.7,92.7
86,229,198.6,198.6,198.6,198.6,198.6,198.6,198.6,198.6,198.6,198.6
87,20,22.8,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9
88,27,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8,57.8
89,168,160.7,160.7,160.7,160.7,160.7,160.7,160.7,160.7,160.7,160.7
90,80,47.2,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1
91,54,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6,62.6
92,227,171.4,171.4,171.4,171.4,171.4,171.4,171.4,171.4,171.4,171.4
93,77,58.7,58.7,58.7,58.7,58.7,58.7,58.7,58.7,58.7,58.7
94,28,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6,55.6
95,164,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3,136.3
96,2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2
97,46,37.8,37.8,37.8,37.8,37.8,37.8,37.8,37.8,37.8,37.8
98,2,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
99,25,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
100,1,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9
101,1,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
102,45,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8
103,7,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6
104,1,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6
105,11,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9
106,4,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5
107,2,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9
108,14,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1,16.1
109,9,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2
110,7,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
111,295,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1
112,5,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0
113,7,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
114,307,204.6,204.6,204.6,204.6,204.6,204.6,204.6,204.6,204.6,204.6
115,40,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6
116,7,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8
117,177,177.8,180.6,180.6,180.6,180.6,180.6,180.6,180.6,180.6,180.6
118,60,113.4,113.4,113.4,113.4,113.4,113.4,113.4,113.4,113.4,113.4
119,7,4.4,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9
120,155,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5
121,75,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1
122,11,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1
123,134,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3
124,95,129.2,129.2,129.2,129.2,129.2,129.2,129.2,129.2,129.2,129.2
125,10,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1
126,142,120.8,120.8,120.8,120.8,120.8,120.8,120.8,120.8,120.8,120.8
127,51,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5
128,15,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3
129,54,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9
130,54,81.8,81.8,81.8,81.8,81.8,81.8,81.8,81.8,81.8,81.8
131,1,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
132,59,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8
133,1,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
134,37,59.3,59.3,59.3,59.3,59.3,59.3,59.3,59.3,59.3,59.3
135,1,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
136,4,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9
137,39,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6
138,1,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
139,37,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5
140,26,29.3,29.3,29.3,29.3,29.3,29.3,29.3,29.3,29.3,29.3
141,7,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2
142,25,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3,33.3
143,45,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1,35.1
144,6,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3
145,14,27.4,27.4,27.4,27.4,27.4,27.4,27.4,27.4,27.4,27.4
146,33,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9
147,18,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6
148,40,51.3,51.3,51.3,51.3,51.3,51.3,51.3,51.3,51.3,51.3
149,58,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3
150,1,1.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8
151,20,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6
152,3,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7
153,2,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.7
154,15,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3
155,21,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3
156,2,1.9,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9
157,8,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2
158,10,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2
159,1,1.9,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9
160,10,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
161,13,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3
162,4,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7
163,12,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
164,5,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2
165,4,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2
166,15,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4
167,13,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4
168,87,57.7,57.7,57.7,57.7,57.7,57.7,57.7,57.7,57.7,57.7
169,4,5.4,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
170,6,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8
171,8,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
172,13,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
173,55,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6
174,1,17.7,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
175,14,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5
176,68,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3
177,1,17.7,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
178,2,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3
179,15,31.9,31.9,31.9,31.9,31.9,31.9,31.9,31.9,31.9,31.9
180,5,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9
181,25,43.1,43.1,43.1,43.1,43.1,43.1,43.1,43.1,43.1,43.1
182,1,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
183,19,35.4,35.4,35.4,35.4,35.4,35.4,35.4,35.4,35.4,35.4
184,3,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
185,1,4.3,4.3,4.4,4.4,4.4,4.4,4.4,4.4,4.3,4.3
186,3,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1,37.1
187,1,2.7,2.7,2.7,2.9,2.9,2.9,2.9,2.7,2.7,2.7
188,8,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4
189,9,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3
190,117,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4
191,12,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4
192,128,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5
193,4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
194,1,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9
195,86,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5
196,34,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7
197,5,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9
198,48,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5
199,87,79.1,79.1,79.1,79.1,79.1,79.1,79.1,79.1,79.1,79.1
200,4,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6
201,42,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8
202,48,70.8,70.8,70.8,70.8,70.8,70.8,70.8,70.8,70.8,70.8
203,5,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3
204,31,31.6,31.6,31.6,31.6,31.6,31.6,31.6,31.6,31.6,31.6
205,52,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8
206,12,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1
207,15,74.7,74.7,74.7,74.7,74.7,74.7,74.7,74.7,74.7,74.7
208,36,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5,66.5
209,1,1.2,1.2,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.2
210,4,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2
211,1,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
212,6,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9
213,1,3.8,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9
214,4,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6
215,14,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4
216,1,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9
217,1,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
218,7,13.9,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2
219,1,2.5,2.5,2.7,2.7,2.7,2.7,2.7,2.7,2.5,2.5
220,18,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6,18.6
221,1,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6
222,11,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9
223,1,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6
224,23,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1
225,1,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
226,15,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5
227,1,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6
228,17,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9
229,1,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4
230,30,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4
231,5,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
232,27,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6
233,117,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5
234,86,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1,130.1
235,22,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
236,136,123.3,123.3,123.3,123.3,123.3,123.3,123.3,123.3,123.3,123.3
237,156,159.9,159.9,159.9,159.9,159.9,159.9,159.9,159.9,159.9,159.9
238,14,19.1,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.1
239,119,110.3,110.3,110.3,110.3,110.3,110.3,110.3,110.3,110.3,110.3
240,318,220.2,220.2,220.2,220.2,220.2,220.2,220.2,220.2,220.2,220.2
241,11,13.9,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,13.9
242,94,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.1
243,528,389.5,389.5,389.5,389.5,389.5,389.5,389.5,389.5,389.5,389.5
244,61,44.8,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.8
245,93,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8
246,500,346.8,346.8,346.8,346.8,346.8,346.8,346.8,346.8,346.8,346.8
247,92,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4
248,78,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5
249,464,311.9,311.9,311.9,311.9,311.9,311.9,311.9,311.9,311.9,311.9
250,114,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0
251,95,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0
252,383,345.1,345.1,345.1,345.1,345.1,345.1,345.1,345.1,345.1,345.1
253,2,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1
254,4,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8
255,3,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9
256,44,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5
257,8,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5
258,3,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4
259,64,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7
260,23,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6
261,2,4.1,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2
262,58,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6
263,62,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6
264,6,5.8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
265,40,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8
266,54,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1
267,9,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7
268,21,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6
269,26,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6
270,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
271,13,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9
272,17,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2
273,3,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
274,235,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6
275,1,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9
276,2,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3
277,147,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0
278,3,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4
279,172,145.3,145.3,145.3,145.3,145.3,145.3,145.3,145.3,145.3,145.3
280,10,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9
281,2,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
282,72,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5
283,24,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
284,4,2.3,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.3
285,91,92.4,92.4,92.4,92.4,92.4,92.4,92.4,92.4,92.4,92.4
286,51,62.8,62.8,62.8,62.8,62.8,62.8,62.8,62.8,62.8,62.8
287,5,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6
288,65,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0
289,13,41.6,41.6,41.6,41.6,41.6,41.6,41.6,41.6,41.6,41.6
290,9,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6
291,34,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8
292,44,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
293,3,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
294,54,34.3,34.3,34.3,34.3,34.3,34.3,34.3,34.3,34.3,34.3
295,3,2.7,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6
296,21,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4
297,2,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
298,2,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
299,26,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5
300,4,2.8,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3
301,24,27.1,27.1,27.1,27.1,27.1,27.1,27.1,27.1,27.1,27.1
302,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
303,32,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9
304,1,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2
305,18,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
306,2,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7
307,1,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9
308,49,63.2,63.2,63.2,63.2,63.2,63.2,63.2,63.2,63.2,63.2
309,1,5.1,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8
310,84,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9
311,7,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6
312,8,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3
313,35,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1
314,2,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5,32.5
315,8,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4
316,151,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1,136.1
