,target,0,1,2,3,4,5,6,7,8,9
43,51,53.8,53.8,52.7,52.7,52.7,52.7,52.7,52.7,52.7,53.8
44,4,3.8,3.8,3.7,3.7,3.7,3.7,3.7,3.7,3.8,3.8
45,63,49.1,49.1,44.8,44.8,44.8,44.8,44.8,44.8,44.2,49.1
46,3,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
47,48,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2
48,3,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
49,1,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
50,37,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2
51,5,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9
52,65,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
53,4,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
54,3,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6
55,8,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1
56,7,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3
57,10,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1
58,251,229.8,213.7,213.7,213.7,213.7,213.7,213.7,213.7,213.7,213.7
59,2,38.1,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8
60,8,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9
61,117,152.6,136.7,136.7,136.7,136.7,136.7,136.7,136.7,136.7,136.7
62,6,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
63,158,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0
64,6,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3
65,138,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8
66,8,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7
67,467,237.8,237.8,237.8,237.8,237.8,237.8,237.8,237.8,237.8,237.8
68,1,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7
69,11,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3
70,315,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1
71,3,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7
72,6,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3
73,201,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0
74,6,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
75,7,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3
76,90,72.2,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5
77,47,63.3,62.8,62.8,62.8,62.8,62.8,62.8,62.8,62.8,62.8
78,10,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
79,72,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7
80,55,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1
81,3,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4
82,69,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5
83,160,141.1,141.1,141.1,141.1,141.1,141.1,141.1,141.1,141.1,141.1
84,2,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4
85,68,80.2,80.2,80.2,80.2,80.2,80.2,80.2,80.2,80.2,80.2
86,229,186.1,186.1,186.1,186.1,186.1,186.1,186.1,186.1,186.1,186.1
87,20,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9
88,27,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3
89,168,148.2,148.2,148.2,148.2,148.2,148.2,148.2,148.2,148.2,148.2
90,80,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1
91,54,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5
92,227,158.9,158.9,158.9,158.9,158.9,158.9,158.9,158.9,158.9,158.9
93,77,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5
94,28,43.1,43.1,43.1,43.1,43.1,43.1,43.1,43.1,43.1,43.1
95,164,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7,133.7
96,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
97,46,33.1,33.1,28.8,28.8,28.8,28.8,28.8,28.8,28.8,33.1
98,2,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
99,25,21.3,21.3,19.1,19.1,19.1,19.1,19.1,19.1,19.1,21.3
100,1,6.5,6.9,8.0,8.0,8.0,8.0,8.0,8.0,7.4,6.5
101,1,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
102,45,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
103,7,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9
104,1,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
105,11,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6
106,4,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
107,2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1
108,14,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5
109,9,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4
110,7,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
111,295,132.0,130.4,130.4,130.4,130.4,130.4,130.4,130.4,130.4,130.4
112,5,63.0,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2
113,7,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6
114,307,204.6,204.4,204.4,204.4,204.4,204.4,204.4,204.4,204.4,204.4
115,40,109.6,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1
116,7,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4
117,177,180.6,180.6,180.6,180.6,180.6,180.6,180.6,180.6,180.6,180.6
118,60,113.4,113.4,113.4,113.4,113.4,113.4,113.4,113.4,113.4,113.4
119,7,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
120,155,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5
121,75,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1
122,11,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1
123,134,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3
124,95,129.2,129.2,129.2,129.2,129.2,129.2,129.2,129.2,129.2,129.2
125,10,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9
126,142,120.6,120.6,120.6,120.6,120.6,120.6,120.6,120.6,120.6,120.6
127,51,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0
128,15,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2
129,54,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7
130,54,81.8,81.8,81.8,81.8,81.8,81.8,81.8,81.8,81.8,81.8
131,1,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6
132,59,71.4,64.5,63.1,63.1,63.1,63.1,63.1,63.1,63.1,64.5
133,1,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
134,37,63.5,57.4,54.5,54.5,54.5,54.5,54.5,54.5,54.5,57.4
135,1,28.9,29.9,30.7,30.7,30.7,30.7,30.7,30.7,30.3,31.8
136,4,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9
137,39,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3
138,1,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
139,37,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1
140,26,27.5,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2
141,7,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3
142,25,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6
143,45,34.2,34.2,34.2,34.2,34.2,34.2,34.2,34.2,34.2,34.2
144,6,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
145,14,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
146,33,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9
147,18,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8
148,40,51.3,51.3,51.3,51.3,51.3,51.3,51.3,51.3,51.3,51.3
149,58,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3
150,1,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
151,20,11.6,11.6,10.1,10.1,10.1,10.1,10.1,10.1,11.3,11.6
152,3,6.7,7.7,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.7
153,2,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
154,15,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
155,21,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3
156,2,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
157,8,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7
158,10,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8
159,1,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
160,10,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3
161,13,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3
162,4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4
163,12,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8
164,5,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7
165,4,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
166,15,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9
167,13,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5
168,87,53.3,53.3,46.6,46.6,46.6,46.6,46.6,46.6,46.4,53.3
169,4,5.2,5.5,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.2
170,6,5.6,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.6
171,8,28.9,28.9,31.4,31.4,31.4,31.4,31.4,31.4,31.4,28.9
172,13,9.5,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2
173,55,43.7,43.7,43.7,43.7,43.7,43.7,43.7,43.7,43.7,43.7
174,1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
175,14,11.0,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.0
176,68,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5
177,1,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5
178,2,3.9,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,3.9
179,15,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6
180,5,3.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5
181,25,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9
182,1,2.1,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.1
183,19,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7
184,3,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6
185,1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1
186,3,37.8,39.8,37.8,37.8,37.8,37.8,37.8,37.8,40.5,39.8
187,1,2.7,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1
188,8,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5
189,9,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3
190,117,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1
191,12,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
192,128,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0
193,4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
194,1,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9
195,86,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2
196,34,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7
197,5,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7
198,48,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5
199,87,79.1,79.1,79.1,79.1,79.1,79.1,79.1,79.1,79.1,79.1
200,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
201,42,65.8,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7,67.7
202,48,70.8,70.1,70.1,70.1,70.1,70.1,70.1,70.1,70.1,70.1
203,5,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3
204,31,33.4,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3
205,52,68.8,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1,68.1
206,12,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1
207,15,77.7,77.7,77.7,77.7,77.7,77.7,77.7,77.7,77.7,77.7
208,36,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1
209,1,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3
210,4,9.8,9.8,10.3,10.3,10.3,10.3,10.3,10.3,10.3,9.8
211,1,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6
212,6,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1
213,1,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2
214,4,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8
215,14,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6
216,1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1
217,1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
218,7,9.8,9.8,7.7,7.7,7.7,7.7,7.7,7.7,10.1,9.8
219,1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1
220,18,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
221,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
222,11,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8
223,1,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8
224,23,66.1,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2
225,1,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
226,15,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1
227,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
228,17,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9
229,1,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4
230,30,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
231,5,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9
232,27,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6
233,117,131.8,131.8,131.8,131.8,131.8,131.8,131.8,131.8,131.8,131.8
234,86,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1
235,22,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
236,136,109.7,109.7,109.7,109.7,109.7,109.7,109.7,109.7,109.7,109.7
237,156,147.3,147.3,147.3,147.3,147.3,147.3,147.3,147.3,147.3,147.3
238,14,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1
239,119,110.3,110.3,110.3,110.3,110.3,110.3,110.3,110.3,110.3,110.3
240,318,241.2,241.2,241.2,241.2,241.2,241.2,241.2,241.2,241.2,241.2
241,11,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9
242,94,103.1,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4
243,528,389.5,385.9,385.9,385.9,385.9,385.9,385.9,385.9,385.9,385.9
244,61,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8
245,93,82.8,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1,76.1
246,500,356.0,352.4,352.4,352.4,352.4,352.4,352.4,352.4,352.4,352.4
247,92,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4
248,78,57.4,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7
249,464,280.6,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0
250,114,79.0,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9
251,95,66.9,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4
252,383,321.9,320.2,320.2,320.2,320.2,320.2,320.2,320.2,320.2,320.2
253,2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2
254,4,3.8,3.8,9.7,9.7,9.5,9.5,9.7,9.7,8.5,3.8
255,3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2
256,44,35.5,35.5,35.6,35.6,35.6,35.6,35.6,35.6,36.9,35.5
257,8,21.5,21.9,26.9,26.9,26.9,26.9,26.9,26.9,26.9,21.5
258,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
259,64,47.7,47.7,44.2,44.2,44.2,44.2,44.2,44.2,47.1,47.7
260,23,27.6,27.4,33.5,30.7,30.7,30.7,30.7,33.5,33.5,27.6
261,2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2
262,58,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6
263,62,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
264,6,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2
265,40,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8
266,54,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3,45.3
267,9,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7
268,21,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6
269,26,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6
270,8,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
271,13,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9
272,17,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2
273,3,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
274,235,106.4,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6
275,1,28.9,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8
276,2,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
277,147,111.2,109.4,109.4,109.4,109.4,109.4,109.4,109.4,109.4,109.4
278,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
279,172,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7,140.7
280,10,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6,72.6
281,2,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
282,72,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8
283,24,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
284,4,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1
285,91,78.3,78.3,78.3,78.3,78.3,78.3,78.3,78.3,78.3,78.3
286,51,59.7,59.7,59.7,59.7,59.7,59.7,59.7,59.7,59.7,59.7
287,5,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6
288,65,77.8,77.8,77.8,77.8,77.8,77.8,77.8,77.8,77.8,77.8
289,13,41.4,43.1,43.1,43.1,43.1,43.1,43.1,43.1,43.1,43.1
290,9,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6
291,34,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5,74.5
292,44,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8
293,3,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
294,54,30.4,30.4,20.9,20.9,20.9,20.9,20.9,20.9,25.5,30.4
295,3,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6
296,21,20.4,20.4,17.7,17.7,17.7,17.7,17.7,17.7,19.4,20.4
297,2,2.7,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,2.7
298,2,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
299,26,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1
300,4,3.3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
301,24,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8
302,1,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
303,32,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2
304,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
305,18,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6
306,2,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
307,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
308,49,63.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2,66.2
309,1,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8
310,84,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8,46.8
311,7,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4
312,8,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9
313,35,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
314,2,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9
315,8,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4
316,151,139.8,140.3,140.3,140.3,140.3,140.3,140.3,140.3,140.3,140.3
