,target,0,1,2,3,4,5,6,7,8,9
99,25,21.0,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3
100,1,6.2,6.5,6.9,6.9,6.9,6.9,6.9,6.9,6.5,6.5
101,1,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
102,45,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8
103,7,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8
104,1,2.4,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1
105,11,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7,22.7
106,4,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7
107,2,2.7,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4
108,14,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5
109,9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9
110,7,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
111,295,130.1,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0
112,5,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0
113,7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
114,307,204.6,204.6,204.6,204.6,204.6,204.6,204.6,204.6,204.6,204.6
115,40,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6
116,7,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8
117,177,180.6,180.6,180.6,180.6,180.6,180.6,180.6,180.6,180.6,180.6
118,60,113.4,113.4,113.4,113.4,113.4,113.4,113.4,113.4,113.4,113.4
119,7,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9
120,155,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5
121,75,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1,106.1
122,11,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1
123,134,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3
124,95,129.2,129.2,129.2,129.2,129.2,129.2,129.2,129.2,129.2,129.2
125,10,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1
126,142,120.8,120.8,120.8,120.8,120.8,120.8,120.8,120.8,120.8,120.8
127,51,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5
128,15,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3
129,54,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7,66.7
130,54,81.8,81.8,81.8,81.8,81.8,81.8,81.8,81.8,81.8,81.8
131,1,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6
132,59,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4,71.4
133,1,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
134,37,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5
135,1,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9
136,4,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9
137,39,38.3,38.3,38.3,38.3,38.3,38.3,38.3,38.3,38.3,38.3
138,1,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
139,37,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5
140,26,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6
141,7,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3
142,25,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6
143,45,34.1,34.1,34.1,34.1,34.1,34.1,34.1,34.1,34.1,34.1
144,6,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
145,14,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
146,33,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9
147,18,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8
148,40,51.3,51.3,51.3,51.3,51.3,51.3,51.3,51.3,51.3,51.3
149,58,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3,44.3
150,1,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
151,20,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6
152,3,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7
153,2,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
154,15,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3
155,21,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3
156,2,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
157,8,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7
158,10,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
159,1,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
160,10,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3
161,13,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1
162,4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4
163,12,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
164,5,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7
165,4,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2
166,15,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4
167,13,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5
168,87,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
169,4,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2
170,6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6
171,8,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9
172,13,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
173,55,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6
174,1,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8
175,14,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5
176,68,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
177,1,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3
178,2,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3
179,15,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6
180,5,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9
181,25,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2
182,1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1
183,19,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1
184,3,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6
185,1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1
186,3,37.8,37.8,37.8,37.8,37.8,37.8,37.8,37.8,37.8,37.8
187,1,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
188,8,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5
189,9,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.3
190,117,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1
191,12,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
192,128,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0
193,4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
194,1,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9
195,86,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2
196,34,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7
197,5,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7
198,48,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5,54.5
199,87,79.1,79.1,79.1,79.1,79.1,79.1,79.1,79.1,79.1,79.1
200,4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4
201,42,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8
202,48,70.8,70.8,70.8,70.8,70.8,70.8,70.8,70.8,70.8,70.8
203,5,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3
204,31,33.4,33.4,33.4,33.4,33.4,33.4,33.4,33.4,33.4,33.4
205,52,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8
206,12,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1
207,15,77.7,77.7,77.7,77.7,77.7,77.7,77.7,77.7,77.7,77.7
208,36,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1,54.1
209,1,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3
210,4,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8
211,1,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
212,6,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5
213,1,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9
214,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
215,14,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4
216,1,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9
217,1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
218,7,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8
219,1,2.5,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6
220,18,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
221,1,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3
222,11,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9
223,1,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8
224,23,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1,66.1
225,1,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
226,15,46.5,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1
227,1,3.6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
228,17,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9,47.9
229,1,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4
230,30,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4
231,5,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
232,27,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6
233,117,131.8,131.8,126.8,126.8,126.8,126.8,126.8,126.8,126.8,131.8
234,86,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1,115.1
235,22,11.0,11.0,11.0,10.8,10.8,10.8,10.8,11.0,11.0,11.0
236,136,109.7,109.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,109.7
237,156,147.7,147.7,147.7,147.7,147.7,147.7,147.7,147.7,147.7,147.7
238,14,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1
239,119,110.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,110.3
240,318,241.2,241.2,241.2,241.2,241.2,241.2,241.2,241.2,241.2,241.2
241,11,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9,13.9
242,94,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.1
243,528,389.5,389.5,389.5,389.5,389.5,389.5,389.5,389.5,389.5,389.5
244,61,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8
245,93,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8
246,500,356.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0
247,92,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4
248,78,57.4,57.4,57.4,57.4,57.4,57.4,57.4,57.4,57.4,57.4
249,464,280.6,280.6,280.6,280.6,280.6,280.6,280.6,280.6,280.6,280.6
250,114,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0
251,95,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9
252,383,321.9,321.9,321.9,321.9,321.9,321.9,321.9,321.9,321.9,321.9
253,2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2
254,4,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8
255,3,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9
256,44,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5
257,8,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5
258,3,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4
259,64,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7
260,23,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6
261,2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2
262,58,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6
263,62,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6
264,6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
265,40,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8
266,54,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1,48.1
267,9,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7
268,21,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6
269,26,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6
270,8,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3
271,13,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9
272,17,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2
273,3,2.8,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
274,235,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4
275,1,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9
276,2,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
277,147,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2
278,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
279,172,146.6,146.6,146.6,146.6,146.6,146.6,146.6,146.6,146.6,146.6
280,10,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9,69.9
281,2,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
282,72,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7
283,24,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7
284,4,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1
285,91,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
286,51,58.1,58.1,58.1,58.1,58.1,58.1,58.1,58.1,58.1,58.1
287,5,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6
288,65,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0
289,13,41.6,41.6,41.6,41.6,41.6,41.6,41.6,41.6,41.6,41.6
290,9,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6
291,34,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8
292,44,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
293,3,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
294,54,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2
295,3,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6
296,21,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4
297,2,2.7,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,2.7
298,2,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
299,26,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5
300,4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3
301,24,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4
302,1,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
303,32,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9
304,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
305,18,30.7,30.7,30.7,30.7,30.7,30.7,30.7,30.7,30.7,30.7
306,2,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7
307,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
308,49,63.2,63.2,63.2,63.2,63.2,63.2,63.2,63.2,63.2,63.2
309,1,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8
310,84,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3
311,7,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
312,8,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3
313,35,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
314,2,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6
315,8,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4
316,151,139.8,139.8,139.8,139.8,139.8,139.8,139.8,139.8,139.8,139.8
