,0,1,2,3,4,target
121,0,21,43,2013,2,26.7
122,0,21,43,2014,4,26.7
123,0,21,43,2015,5,26.7
124,0,21,43,2016,9,26.7
125,0,21,43,2017,32,26.7
126,0,21,45,2010,3,106.5
127,0,21,45,2011,3,106.5
128,0,21,45,2012,2,106.5
129,0,21,45,2013,4,106.5
130,0,21,45,2015,1,106.5
131,0,21,45,2016,1,106.5
132,0,21,47,2010,1,66.0
133,0,21,47,2014,1,66.0
134,0,21,47,2016,8,66.0
135,0,21,49,2010,8,109.8
136,0,21,49,2011,2,109.8
137,0,21,49,2012,2,109.8
138,0,21,49,2013,1,109.8
139,0,21,49,2014,3,109.8
140,0,21,49,2015,9,109.8
141,0,21,49,2016,11,109.8
142,0,21,49,2017,20,109.8
143,0,21,51,2010,5,9.6
144,0,21,51,2011,7,9.6
145,0,21,51,2013,4,9.6
146,0,21,51,2014,6,9.6
147,0,21,51,2015,5,9.6
148,0,21,51,2016,1,9.6
149,0,21,53,2012,2,1.5
150,0,21,53,2013,1,1.5
151,0,21,53,2014,4,1.5
152,0,21,53,2015,2,1.5
153,0,21,53,2017,1,1.5
154,0,21,55,2010,2,3.7
155,0,21,55,2015,1,3.7
156,0,21,57,2014,1,4.6
157,0,21,57,2015,2,4.6
158,0,21,57,2016,4,4.6
159,0,21,59,2010,1,131.4
160,0,21,59,2011,3,131.4
161,0,21,59,2013,1,131.4
162,0,21,59,2014,3,131.4
163,0,21,59,2015,2,131.4
164,0,21,59,2016,5,131.4
165,0,21,59,2017,3,131.4
166,0,21,61,2010,1,552.4
167,0,21,61,2011,2,552.4
168,0,21,61,2013,2,552.4
169,0,21,61,2014,1,552.4
170,0,21,61,2015,1,552.4
171,0,21,61,2016,3,552.4
172,0,21,63,2012,2,2.0
173,0,21,63,2017,2,2.0
174,0,21,65,2011,1,9.1
175,0,21,65,2012,1,9.1
176,0,21,65,2014,3,9.1
177,0,21,65,2016,5,9.1
178,0,21,65,2017,12,9.1
179,0,21,67,2010,39,394.6
180,0,21,67,2011,33,394.6
181,0,21,67,2012,27,394.6
182,0,21,67,2013,26,394.6
183,0,21,67,2014,46,394.6
184,0,21,67,2015,101,394.6
185,0,21,67,2016,177,394.6
186,0,21,67,2017,470,394.6
187,0,21,69,2010,3,22.5
188,0,21,69,2011,2,22.5
189,0,21,69,2012,9,22.5
190,0,21,69,2013,1,22.5
191,0,21,69,2015,5,22.5
192,0,21,69,2017,3,22.5
193,0,21,71,2010,9,6.1
194,0,21,71,2011,7,6.1
195,0,21,71,2012,10,6.1
196,0,21,71,2013,15,6.1
197,0,21,71,2014,23,6.1
198,0,21,71,2015,16,6.1
199,0,21,71,2016,19,6.1
200,0,21,71,2017,8,6.1
201,0,21,73,2010,6,26.2
202,0,21,73,2011,6,26.2
203,0,21,73,2012,4,26.2
204,0,21,73,2013,6,26.2
205,0,21,73,2014,1,26.2
206,0,21,73,2015,5,26.2
207,0,21,73,2016,20,26.2
208,0,21,73,2017,34,26.2
209,0,21,75,2010,3,3.8
210,0,21,75,2017,4,3.8
211,0,21,77,2010,1,1.6
212,0,21,77,2011,2,1.6
213,0,21,77,2014,1,1.6
214,0,21,77,2017,1,1.6
215,0,21,79,2010,2,6.0
216,0,21,79,2014,2,6.0
217,0,21,79,2016,7,6.0
218,0,21,79,2017,11,6.0
219,0,21,81,2010,2,26.8
220,0,21,81,2011,1,26.8
221,0,21,81,2012,1,26.8
222,0,21,81,2013,1,26.8
223,0,21,81,2014,2,26.8
224,0,21,81,2015,14,26.8
225,0,21,81,2016,25,26.8
226,0,21,81,2017,31,26.8
227,0,21,83,2011,5,6.0
228,0,21,83,2012,1,6.0
229,0,21,83,2013,3,6.0
230,0,21,83,2014,2,6.0
231,0,21,83,2015,2,6.0
232,0,21,83,2016,5,6.0
233,0,21,83,2017,7,6.0
234,0,21,85,2010,3,144.6
235,0,21,85,2011,3,144.6
236,0,21,85,2016,4,144.6
237,0,21,85,2017,3,144.6
238,0,21,87,2012,1,204.8
239,0,21,89,2010,1,9.7
240,0,21,89,2011,1,9.7
241,0,21,89,2012,1,9.7
242,0,21,89,2014,4,9.7
243,0,21,89,2015,3,9.7
244,0,21,89,2016,9,9.7
245,0,21,89,2017,10,9.7
246,0,21,93,2010,10,11.0
247,0,21,93,2011,13,11.0
248,0,21,93,2012,6,11.0
249,0,21,93,2013,1,11.0
250,0,21,93,2014,8,11.0
251,0,21,93,2015,2,11.0
252,0,21,93,2016,5,11.0
253,0,21,93,2017,18,11.0
254,0,21,95,2010,12,7.0
255,0,21,95,2011,7,7.0
256,0,21,95,2012,51,7.0
257,0,21,95,2013,11,7.0
258,0,21,95,2014,10,7.0
259,0,21,95,2015,1,7.0
260,0,21,95,2016,10,7.0
261,0,21,95,2017,5,7.0
262,0,21,97,2010,1,23.2
263,0,21,97,2012,3,23.2
264,0,21,97,2013,3,23.2
265,0,21,97,2014,5,23.2
266,0,21,97,2015,22,23.2
267,0,21,97,2016,25,23.2
268,0,21,97,2017,29,23.2
269,0,21,99,2011,1,8.0
270,0,21,99,2012,2,8.0
271,0,21,99,2014,1,8.0
272,0,21,101,2011,1,4.3
273,0,21,101,2015,2,4.3
274,0,21,101,2016,5,4.3
275,0,21,101,2017,4,4.3
276,0,21,103,2012,4,2.9
277,0,21,103,2015,3,2.9
278,0,21,103,2016,1,2.9
279,0,21,103,2017,5,2.9
280,0,21,107,2010,2,48.0
281,0,21,107,2011,2,48.0
282,0,21,107,2012,4,48.0
283,0,21,107,2013,3,48.0
284,0,21,107,2015,4,48.0
285,0,21,107,2017,11,48.0
286,0,21,109,2010,5,3.0
287,0,21,109,2011,2,3.0
288,0,21,109,2014,2,3.0
289,0,21,109,2015,3,3.0
290,0,21,109,2016,1,3.0
291,0,21,109,2017,3,3.0
292,0,21,111,2010,90,483.3
293,0,21,111,2011,97,483.3
294,0,21,111,2012,106,483.3
295,0,21,111,2013,57,483.3
296,0,21,111,2014,62,483.3
297,0,21,111,2015,72,483.3
298,0,21,111,2016,294,483.3
299,0,21,111,2017,848,483.3
300,0,21,113,2010,14,41.6
301,0,21,113,2011,4,41.6
302,0,21,113,2012,30,41.6
303,0,21,113,2013,5,41.6
304,0,21,113,2014,18,41.6
305,0,21,113,2015,6,41.6
306,0,21,113,2016,20,41.6
307,0,21,113,2017,47,41.6
308,0,21,115,2010,5,2.2
309,0,21,115,2011,4,2.2
310,0,21,115,2012,1,2.2
311,0,21,115,2014,4,2.2
312,0,21,115,2015,1,2.2
313,0,21,115,2016,1,2.2
314,0,21,115,2017,2,2.2
315,0,21,117,2010,18,259.8
316,0,21,117,2011,26,259.8
317,0,21,117,2012,17,259.8
318,0,21,117,2013,7,259.8
319,0,21,117,2014,41,259.8
320,0,21,117,2015,103,259.8
321,0,21,117,2016,150,259.8
322,0,21,117,2017,328,259.8
323,0,21,119,2010,17,4.6
324,0,21,119,2011,2,4.6
325,0,21,119,2012,9,4.6
326,0,21,119,2013,6,4.6
327,0,21,119,2014,2,4.6
328,0,21,119,2016,9,4.6
329,0,21,119,2017,5,4.6
330,0,21,121,2010,11,8.6
331,0,21,121,2011,2,8.6
332,0,21,121,2012,7,8.6
333,0,21,121,2013,4,8.6
334,0,21,121,2014,6,8.6
335,0,21,121,2015,4,8.6
336,0,21,121,2017,2,8.6
337,0,21,123,2010,2,2.1
338,0,21,123,2011,1,2.1
339,0,21,125,2010,8,20.5
340,0,21,125,2011,5,20.5
341,0,21,125,2012,11,20.5
342,0,21,125,2013,12,20.5
343,0,21,125,2014,22,20.5
344,0,21,125,2015,7,20.5
345,0,21,125,2016,3,20.5
346,0,21,125,2017,28,20.5
347,0,21,127,2010,1,2.2
348,0,21,127,2011,1,2.2
349,0,21,127,2013,2,2.2
350,0,21,127,2017,2,2.2
351,0,21,129,2010,6,2.6
352,0,21,129,2011,11,2.6
353,0,21,129,2012,6,2.6
354,0,21,129,2013,5,2.6
355,0,21,129,2014,2,2.6
356,0,21,129,2015,3,2.6
357,0,21,129,2017,3,2.6
358,0,21,131,2010,9,2.0
359,0,21,131,2011,3,2.0
360,0,21,131,2012,4,2.0
361,0,21,131,2013,2,2.0
362,0,21,131,2014,7,2.0
363,0,21,131,2015,2,2.0
364,0,21,131,2016,3,2.0
365,0,21,131,2017,2,2.0
366,0,21,133,2010,11,1.2
367,0,21,133,2011,6,1.2
368,0,21,133,2012,2,1.2
369,0,21,133,2013,1,1.2
370,0,21,133,2014,1,1.2
371,0,21,133,2015,5,1.2
372,0,21,133,2016,1,1.2
373,0,21,133,2017,1,1.2
374,0,21,135,2010,1,6.0
375,0,21,135,2011,2,6.0
376,0,21,135,2016,2,6.0
377,0,21,135,2017,7,6.0
378,0,21,137,2010,1,1.9
379,0,21,137,2011,10,1.9
380,0,21,137,2012,1,1.9
381,0,21,137,2013,2,1.9
382,0,21,137,2014,1,1.9
383,0,21,137,2015,1,1.9
384,0,21,137,2016,1,1.9
385,0,21,137,2017,2,1.9
386,0,21,139,2010,1,3.5
387,0,21,139,2013,1,3.5
388,0,21,139,2014,1,3.5
389,0,21,139,2015,1,3.5
390,0,21,139,2016,1,3.5
391,0,21,141,2010,3,2.1
392,0,21,141,2011,2,2.1
393,0,21,141,2012,1,2.1
394,0,21,141,2014,3,2.1
395,0,21,141,2015,1,2.1
396,0,21,141,2016,1,2.1
397,0,21,143,2012,3,2.3
398,0,21,143,2013,1,2.3
399,0,21,143,2014,2,2.3
400,0,21,145,2010,7,8.8
401,0,21,145,2011,11,8.8
402,0,21,145,2012,6,8.8
403,0,21,145,2013,6,8.8
404,0,21,145,2014,7,8.8
405,0,21,145,2015,4,8.8
406,0,21,145,2016,4,8.8
407,0,21,145,2017,11,8.8
408,0,21,147,2010,3,2.1
409,0,21,147,2013,2,2.1
410,0,21,147,2014,3,2.1
411,0,21,151,2010,36,92.5
412,0,21,151,2011,13,92.5
413,0,21,151,2012,15,92.5
414,0,21,151,2013,13,92.5
415,0,21,151,2014,23,92.5
416,0,21,151,2015,48,92.5
417,0,21,151,2016,83,92.5
418,0,21,151,2017,139,92.5
419,0,21,153,2010,1,43.7
420,0,21,153,2011,3,43.7
421,0,21,153,2013,3,43.7
422,0,21,153,2015,1,43.7
423,0,21,153,2017,3,43.7
424,0,21,155,2010,5,7.6
425,0,21,155,2011,4,7.6
426,0,21,155,2012,1,7.6
427,0,21,155,2013,3,7.6
428,0,21,155,2014,2,7.6
429,0,21,155,2015,3,7.6
430,0,21,155,2016,4,7.6
431,0,21,155,2017,9,7.6
432,0,21,157,2011,2,2.1
433,0,21,157,2012,4,2.1
434,0,21,157,2013,1,2.1
435,0,21,157,2014,3,2.1
436,0,21,157,2017,2,2.1
437,0,21,159,2013,1,2.0
438,0,21,159,2015,16,2.0
439,0,21,159,2016,2,2.0
440,0,21,159,2017,2,2.0
441,0,21,161,2010,3,11.0
442,0,21,161,2011,1,11.0
443,0,21,161,2012,2,11.0
444,0,21,161,2013,2,11.0
445,0,21,161,2014,4,11.0
446,0,21,161,2015,3,11.0
447,0,21,161,2016,9,11.0
448,0,21,161,2017,21,11.0
449,0,21,163,2010,2,3.8
450,0,21,163,2012,3,3.8
451,0,21,163,2013,3,3.8
452,0,21,163,2014,1,3.8
453,0,21,163,2015,1,3.8
454,0,21,163,2016,5,3.8
455,0,21,163,2017,4,3.8
456,0,21,165,2010,2,1.2
457,0,21,165,2013,1,1.2
458,0,21,165,2017,1,1.2
459,0,21,167,2010,3,9.7
460,0,21,167,2011,2,9.7
461,0,21,167,2012,1,9.7
462,0,21,167,2014,4,9.7
463,0,21,167,2015,4,9.7
464,0,21,167,2016,7,9.7
465,0,21,167,2017,12,9.7
466,0,21,169,2010,1,2.1
467,0,21,171,2010,1,12.1
468,0,21,171,2017,1,12.1
469,0,21,173,2010,9,35.4
470,0,21,173,2011,7,35.4
471,0,21,173,2012,8,35.4
472,0,21,173,2013,9,35.4
473,0,21,173,2014,12,35.4
474,0,21,173,2015,4,35.4
475,0,21,173,2016,18,35.4
476,0,21,173,2017,62,35.4
477,0,21,175,2010,1,1.4
478,0,21,175,2011,2,1.4
479,0,21,175,2012,3,1.4
480,0,21,175,2017,1,1.4
481,0,21,177,2010,3,35.9
482,0,21,177,2011,4,35.9
483,0,21,177,2012,10,35.9
484,0,21,177,2013,2,35.9
485,0,21,177,2014,5,35.9
486,0,21,177,2015,2,35.9
487,0,21,177,2016,1,35.9
488,0,21,179,2010,1,53.2
489,0,21,179,2011,3,53.2
490,0,21,179,2012,3,53.2
491,0,21,179,2013,3,53.2
492,0,21,179,2014,3,53.2
493,0,21,179,2016,8,53.2
494,0,21,179,2017,28,53.2
495,0,21,181,2010,8,3.7
496,0,21,181,2011,2,3.7
497,0,21,181,2014,1,3.7
498,0,21,181,2015,12,3.7
499,0,21,181,2016,3,3.7
500,0,21,181,2017,4,3.7
501,0,21,183,2012,3,2.9
502,0,21,183,2013,6,2.9
503,0,21,183,2015,2,2.9
504,0,21,183,2016,3,2.9
505,0,21,183,2017,2,2.9
506,0,21,185,2010,2,11.8
507,0,21,185,2011,2,11.8
508,0,21,185,2012,1,11.8
509,0,21,185,2013,1,11.8
510,0,21,185,2014,1,11.8
511,0,21,185,2015,1,11.8
512,0,21,185,2016,8,11.8
513,0,21,185,2017,12,11.8
514,0,21,187,2010,1,5.5
515,0,21,187,2014,1,5.5
516,0,21,187,2015,3,5.5
517,0,21,187,2016,5,5.5
518,0,21,187,2017,3,5.5
519,0,21,189,2010,2,2.1
520,0,21,189,2011,14,2.1
521,0,21,189,2012,4,2.1
522,0,21,189,2013,1,2.1
523,0,21,191,2010,3,3.4
524,0,21,191,2011,1,3.4
525,0,21,191,2012,3,3.4
526,0,21,191,2013,5,3.4
527,0,21,191,2015,1,3.4
528,0,21,191,2017,5,3.4
529,0,21,193,2010,74,8.5
530,0,21,193,2011,89,8.5
531,0,21,193,2012,62,8.5
532,0,21,193,2013,27,8.5
533,0,21,193,2014,17,8.5
534,0,21,193,2015,20,8.5
535,0,21,193,2016,18,8.5
536,0,21,193,2017,8,8.5
537,0,21,195,2010,9,2.0
538,0,21,195,2011,9,2.0
539,0,21,195,2012,5,2.0
540,0,21,195,2013,6,2.0
541,0,21,195,2014,5,2.0
542,0,21,195,2015,2,2.0
543,0,21,195,2016,2,2.0
544,0,21,195,2017,2,2.0
545,0,21,197,2010,5,5.3
546,0,21,197,2011,4,5.3
547,0,21,197,2012,9,5.3
548,0,21,197,2013,8,5.3
549,0,21,197,2014,10,5.3
550,0,21,197,2015,4,5.3
551,0,21,197,2016,5,5.3
552,0,21,197,2017,6,5.3
553,0,21,199,2010,16,18.6
554,0,21,199,2012,3,18.6
555,0,21,199,2013,2,18.6
556,0,21,199,2014,5,18.6
557,0,21,199,2015,9,18.6
558,0,21,199,2016,17,18.6
559,0,21,199,2017,15,18.6
560,0,21,201,2010,1,2.1
561,0,21,201,2012,2,2.1
562,0,21,201,2015,2,2.1
563,0,21,203,2010,8,5.7
564,0,21,203,2011,6,5.7
565,0,21,203,2012,5,5.7
566,0,21,203,2013,1,5.7
567,0,21,203,2014,6,5.7
568,0,21,203,2015,3,5.7
569,0,21,203,2016,3,5.7
570,0,21,203,2017,7,5.7
571,0,21,205,2010,3,10.5
572,0,21,205,2011,4,10.5
573,0,21,205,2012,5,10.5
574,0,21,205,2013,2,10.5
575,0,21,205,2015,6,10.5
576,0,21,205,2016,11,10.5
577,0,21,205,2017,17,10.5
578,0,21,207,2010,4,2.7
579,0,21,207,2012,1,2.7
580,0,21,207,2017,3,2.7
581,0,21,209,2010,2,18.1
582,0,21,209,2012,3,18.1
583,0,21,209,2013,1,18.1
584,0,21,209,2014,4,18.1
585,0,21,209,2015,2,18.1
586,0,21,209,2016,15,18.1
587,0,21,209,2017,29,18.1
588,0,21,211,2010,1,17.4
589,0,21,211,2012,1,17.4
590,0,21,211,2013,1,17.4
591,0,21,211,2014,1,17.4
592,0,21,211,2015,3,17.4
593,0,21,211,2016,18,17.4
594,0,21,211,2017,25,17.4
595,0,21,213,2011,4,2.2
596,0,21,213,2012,1,2.2
597,0,21,213,2013,2,2.2
598,0,21,213,2014,1,2.2
599,0,21,213,2015,1,2.2
600,0,21,213,2016,2,2.2
601,0,21,215,2010,1,2.1
602,0,21,215,2013,1,2.1
603,0,21,215,2015,1,2.1
604,0,21,215,2016,1,2.1
605,0,21,217,2010,1,11.2
606,0,21,217,2011,1,11.2
607,0,21,217,2012,2,11.2
608,0,21,217,2014,4,11.2
609,0,21,217,2015,4,11.2
610,0,21,217,2016,10,11.2
611,0,21,217,2017,14,11.2
612,0,21,219,2011,2,2.1
613,0,21,221,2010,1,2.1
614,0,21,221,2012,1,2.1
615,0,21,221,2014,1,2.1
616,0,21,223,2013,1,1.4
617,0,21,223,2014,3,1.4
618,0,21,223,2016,1,1.4
619,0,21,223,2017,1,1.4
620,0,21,225,2016,1,2.0
621,0,21,227,2010,9,2.8
622,0,21,227,2011,5,2.8
623,0,21,227,2012,6,2.8
624,0,21,227,2013,4,2.8
625,0,21,227,2014,4,2.8
626,0,21,227,2015,3,2.8
627,0,21,227,2016,10,2.8
628,0,21,227,2017,2,2.8
629,0,21,229,2010,2,2.1
630,0,21,231,2010,6,4.1
631,0,21,231,2011,8,4.1
632,0,21,231,2012,5,4.1
633,0,21,231,2014,2,4.1
634,0,21,231,2015,1,4.1
635,0,21,231,2016,4,4.1
636,0,21,231,2017,5,4.1
637,0,21,233,2010,1,2.1
638,0,21,233,2012,1,2.1
639,0,21,233,2013,1,2.1
640,0,21,233,2014,1,2.1
641,0,21,233,2015,1,2.1
642,0,21,233,2016,1,2.1
643,0,21,235,2010,18,2.0
644,0,21,235,2011,6,2.0
645,0,21,235,2012,7,2.0
646,0,21,235,2013,8,2.0
647,0,21,235,2014,4,2.0
648,0,21,235,2015,3,2.0
649,0,21,235,2016,6,2.0
650,0,21,235,2017,2,2.0
651,0,21,237,2010,1,3.1
652,0,21,237,2011,1,3.1
653,0,21,237,2012,1,3.1
654,0,21,237,2013,1,3.1
655,0,21,237,2015,3,3.1
656,0,21,237,2017,4,3.1
657,0,21,239,2011,3,9.3
658,0,21,239,2012,3,9.3
659,0,21,239,2013,2,9.3
660,0,21,239,2014,4,9.3
661,0,21,239,2015,1,9.3
662,0,21,239,2016,5,9.3
663,0,21,239,2017,12,9.3
664,0,39,1,2010,14,28.7
665,0,39,1,2011,7,28.7
666,0,39,1,2012,3,28.7
667,0,39,1,2013,2,28.7
668,0,39,1,2014,9,28.7
669,0,39,1,2015,22,28.7
670,0,39,1,2016,35,28.7
671,0,39,1,2017,33,28.7
672,0,39,3,2010,5,83.9
673,0,39,3,2011,11,83.9
674,0,39,3,2012,5,83.9
675,0,39,3,2013,9,83.9
676,0,39,3,2014,7,83.9
677,0,39,3,2015,36,83.9
678,0,39,3,2016,68,83.9
679,0,39,3,2017,93,83.9
680,0,39,5,2010,10,77.5
681,0,39,5,2011,7,77.5
682,0,39,5,2012,6,77.5
683,0,39,5,2013,8,77.5
684,0,39,5,2014,21,77.5
685,0,39,5,2015,15,77.5
686,0,39,5,2016,62,77.5
687,0,39,5,2017,125,77.5
688,0,39,7,2010,2,157.4
689,0,39,7,2011,6,157.4
690,0,39,7,2012,3,157.4
691,0,39,7,2013,8,157.4
692,0,39,7,2014,11,157.4
693,0,39,7,2015,29,157.4
694,0,39,7,2016,167,157.4
695,0,39,7,2017,274,157.4
696,0,39,9,2010,12,15.0
697,0,39,9,2011,6,15.0
698,0,39,9,2012,3,15.0
699,0,39,9,2013,2,15.0
700,0,39,9,2014,6,15.0
701,0,39,9,2015,10,15.0
702,0,39,9,2016,11,15.0
703,0,39,9,2017,22,15.0
704,0,39,11,2010,3,23.8
705,0,39,11,2011,3,23.8
706,0,39,11,2013,1,23.8
707,0,39,11,2014,4,23.8
708,0,39,11,2015,13,23.8
709,0,39,11,2016,20,23.8
710,0,39,11,2017,32,23.8
711,0,39,13,2010,4,50.0
712,0,39,13,2011,3,50.0
713,0,39,13,2012,2,50.0
714,0,39,13,2014,4,50.0
715,0,39,13,2015,11,50.0
716,0,39,13,2016,24,50.0
717,0,39,13,2017,69,50.0
718,0,39,15,2010,6,21.4
719,0,39,15,2011,7,21.4
720,0,39,15,2012,4,21.4
721,0,39,15,2013,5,21.4
722,0,39,15,2014,8,21.4
723,0,39,15,2015,43,21.4
724,0,39,15,2016,32,21.4
725,0,39,15,2017,27,21.4
726,0,39,17,2010,17,485.4
727,0,39,17,2011,23,485.4
728,0,39,17,2012,26,485.4
729,0,39,17,2013,27,485.4
730,0,39,17,2014,76,485.4
731,0,39,17,2015,152,485.4
732,0,39,17,2016,300,485.4
733,0,39,17,2017,683,485.4
734,0,39,19,2010,1,11.4
735,0,39,19,2012,1,11.4
736,0,39,19,2013,1,11.4
737,0,39,19,2016,4,11.4
738,0,39,19,2017,9,11.4
739,0,39,21,2010,1,54.0
740,0,39,21,2012,1,54.0
741,0,39,21,2014,7,54.0
742,0,39,21,2015,50,54.0
743,0,39,21,2016,31,54.0
744,0,39,21,2017,90,54.0
745,0,39,23,2014,3,274.0
746,0,39,23,2015,53,274.0
747,0,39,23,2016,106,274.0
748,0,39,23,2017,361,274.0
749,0,39,25,2010,22,197.4
750,0,39,25,2011,13,197.4
751,0,39,25,2012,9,197.4
752,0,39,25,2013,10,197.4
753,0,39,25,2014,32,197.4
754,0,39,25,2015,109,197.4
755,0,39,25,2016,133,197.4
756,0,39,25,2017,284,197.4
757,0,39,27,2010,8,73.1
758,0,39,27,2011,4,73.1
759,0,39,27,2012,6,73.1
760,0,39,27,2013,5,73.1
761,0,39,27,2014,16,73.1
762,0,39,27,2015,31,73.1
763,0,39,27,2016,70,73.1
764,0,39,27,2017,107,73.1
765,0,39,29,2010,1,104.4
766,0,39,29,2011,1,104.4
767,0,39,29,2012,1,104.4
768,0,39,29,2013,3,104.4
769,0,39,29,2014,12,104.4
770,0,39,29,2015,22,104.4
771,0,39,29,2016,155,104.4
772,0,39,29,2017,169,104.4
773,0,39,31,2010,1,8.2
774,0,39,31,2011,1,8.2
775,0,39,31,2012,4,8.2
776,0,39,31,2013,1,8.2
777,0,39,31,2015,1,8.2
778,0,39,31,2016,1,8.2
779,0,39,31,2017,5,8.2
780,0,39,33,2010,6,19.2
781,0,39,33,2011,3,19.2
782,0,39,33,2012,2,19.2
783,0,39,33,2013,2,19.2
784,0,39,33,2014,14,19.2
785,0,39,33,2015,17,19.2
786,0,39,33,2016,14,19.2
787,0,39,33,2017,30,19.2
788,0,39,35,2010,23,3300.0
789,0,39,35,2011,16,3300.0
790,0,39,35,2012,31,3300.0
791,0,39,35,2013,36,3300.0
792,0,39,35,2014,161,3300.0
793,0,39,35,2015,420,3300.0
794,0,39,35,2016,1946,3300.0
795,0,39,35,2017,4158,3300.0
796,0,39,37,2010,3,63.9
797,0,39,37,2011,9,63.9
798,0,39,37,2012,1,63.9
799,0,39,37,2013,3,63.9
800,0,39,37,2014,6,63.9
801,0,39,37,2015,13,63.9
802,0,39,37,2016,36,63.9
803,0,39,37,2017,79,63.9
804,0,39,39,2010,5,34.4
805,0,39,39,2011,6,34.4
806,0,39,39,2012,1,34.4
807,0,39,39,2013,4,34.4
808,0,39,39,2014,17,34.4
809,0,39,39,2015,38,34.4
810,0,39,39,2016,51,34.4
811,0,39,39,2017,61,34.4
812,0,39,41,2010,15,37.6
813,0,39,41,2011,7,37.6
814,0,39,41,2012,10,37.6
815,0,39,41,2013,3,37.6
816,0,39,41,2014,16,37.6
817,0,39,41,2015,16,37.6
818,0,39,41,2016,25,37.6
819,0,39,41,2017,63,37.6
820,0,39,43,2010,10,195.8
