0.0,21,061,2015,1
0.0,21,061,2016,3
0.0,21,063,2012,2
0.0,21,063,2017,2
0.0,21,065,2011,1
0.0,21,065,2012,1
0.0,21,065,2014,3
0.0,21,065,2016,5
0.0,21,065,2017,12
0.0,21,067,2010,39
0.0,21,067,2011,33
0.0,21,067,2012,27
0.0,21,067,2013,26
0.0,21,067,2014,46
0.0,21,067,2015,101
0.0,21,067,2016,177
0.0,21,067,2017,470
0.0,21,069,2010,3
0.0,21,069,2011,2
0.0,21,069,2012,9
0.0,21,069,2013,1
0.0,21,069,2015,5
0.0,21,069,2017,3
0.0,21,071,2010,9
0.0,21,071,2011,7
0.0,21,071,2012,10
0.0,21,071,2013,15
0.0,21,071,2014,23
0.0,21,071,2015,16
0.0,21,071,2016,19
0.0,21,071,2017,8
0.0,21,073,2010,6
0.0,21,073,2011,6
0.0,21,073,2012,4
0.0,21,073,2013,6
0.0,21,073,2014,1
0.0,21,073,2015,5
0.0,21,073,2016,20
0.0,21,073,2017,34
0.0,21,075,2010,3
0.0,21,075,2017,4
0.0,21,077,2010,1
0.0,21,077,2011,2
0.0,21,077,2014,1
0.0,21,077,2017,1
0.0,21,079,2010,2
0.0,21,079,2014,2
0.0,21,079,2016,7
0.0,21,079,2017,11
0.0,21,081,2010,2
0.0,21,081,2011,1
0.0,21,081,2012,1
0.0,21,081,2013,1
0.0,21,081,2014,2
0.0,21,081,2015,14
0.0,21,081,2016,25
0.0,21,081,2017,31
0.0,21,083,2011,5
0.0,21,083,2012,1
0.0,21,083,2013,3
0.0,21,083,2014,2
0.0,21,083,2015,2
0.0,21,083,2016,5
0.0,21,083,2017,7
0.0,21,085,2010,3
0.0,21,085,2011,3
0.0,21,085,2016,4
0.0,21,085,2017,3
0.0,21,087,2012,1
0.0,21,089,2010,1
0.0,21,089,2011,1
0.0,21,089,2012,1
0.0,21,089,2014,4
0.0,21,089,2015,3
0.0,21,089,2016,9
0.0,21,089,2017,10
0.0,21,093,2010,10
0.0,21,093,2011,13
0.0,21,093,2012,6
0.0,21,093,2013,1
0.0,21,093,2014,8
0.0,21,093,2015,2
0.0,21,093,2016,5
0.0,21,093,2017,18
0.0,21,095,2010,12
0.0,21,095,2011,7
0.0,21,095,2012,51
0.0,21,095,2013,11
0.0,21,095,2014,10
0.0,21,095,2015,1
0.0,21,095,2016,10
0.0,21,095,2017,5
0.0,21,097,2010,1
0.0,21,097,2012,3
0.0,21,097,2013,3
0.0,21,097,2014,5
0.0,21,097,2015,22
0.0,21,097,2016,25
0.0,21,097,2017,29
0.0,21,099,2011,1
0.0,21,099,2012,2
0.0,21,099,2014,1
0.0,21,101,2011,1
0.0,21,101,2015,2
0.0,21,101,2016,5
0.0,21,101,2017,4
0.0,21,103,2012,4
0.0,21,103,2015,3
0.0,21,103,2016,1
0.0,21,103,2017,5
0.0,21,107,2010,2
0.0,21,107,2011,2
0.0,21,107,2012,4
0.0,21,107,2013,3
0.0,21,107,2015,4
0.0,21,107,2017,11
0.0,21,109,2010,5
0.0,21,109,2011,2
0.0,21,109,2014,2
0.0,21,109,2015,3
0.0,21,109,2016,1
0.0,21,109,2017,3
0.0,21,111,2010,90
0.0,21,111,2011,97
0.0,21,111,2012,106
0.0,21,111,2013,57
0.0,21,111,2014,62
0.0,21,111,2015,72
0.0,21,111,2016,294
0.0,21,111,2017,848
0.0,21,113,2010,14
0.0,21,113,2011,4
0.0,21,113,2012,30
0.0,21,113,2013,5
0.0,21,113,2014,18
0.0,21,113,2015,6
0.0,21,113,2016,20
0.0,21,113,2017,47
0.0,21,115,2010,5
0.0,21,115,2011,4
0.0,21,115,2012,1
0.0,21,115,2014,4
0.0,21,115,2015,1
0.0,21,115,2016,1
0.0,21,115,2017,2
0.0,21,117,2010,18
0.0,21,117,2011,26
0.0,21,117,2012,17
0.0,21,117,2013,7
0.0,21,117,2014,41
0.0,21,117,2015,103
0.0,21,117,2016,150
0.0,21,117,2017,328
0.0,21,119,2010,17
0.0,21,119,2011,2
0.0,21,119,2012,9
0.0,21,119,2013,6
0.0,21,119,2014,2
0.0,21,119,2016,9
0.0,21,119,2017,5
0.0,21,121,2010,11
0.0,21,121,2011,2
0.0,21,121,2012,7
0.0,21,121,2013,4
0.0,21,121,2014,6
0.0,21,121,2015,4
0.0,21,121,2017,2
0.0,21,123,2010,2
0.0,21,123,2011,1
0.0,21,125,2010,8
0.0,21,125,2011,5
0.0,21,125,2012,11
0.0,21,125,2013,12
0.0,21,125,2014,22
0.0,21,125,2015,7
0.0,21,125,2016,3
0.0,21,125,2017,28
0.0,21,127,2010,1
0.0,21,127,2011,1
0.0,21,127,2013,2
0.0,21,127,2017,2
0.0,21,129,2010,6
0.0,21,129,2011,11
0.0,21,129,2012,6
0.0,21,129,2013,5
0.0,21,129,2014,2
0.0,21,129,2015,3
0.0,21,129,2017,3
0.0,21,131,2010,9
0.0,21,131,2011,3
0.0,21,131,2012,4
0.0,21,131,2013,2
0.0,21,131,2014,7
0.0,21,131,2015,2
0.0,21,131,2016,3
0.0,21,131,2017,2
0.0,21,133,2010,11
0.0,21,133,2011,6
0.0,21,133,2012,2
0.0,21,133,2013,1
0.0,21,133,2014,1
0.0,21,133,2015,5
0.0,21,133,2016,1
0.0,21,133,2017,1
0.0,21,135,2010,1
0.0,21,135,2011,2
0.0,21,135,2016,2
0.0,21,135,2017,7
0.0,21,137,2010,1
0.0,21,137,2011,10
0.0,21,137,2012,1
0.0,21,137,2013,2
0.0,21,137,2014,1
0.0,21,137,2015,1
0.0,21,137,2016,1
0.0,21,137,2017,2
0.0,21,139,2010,1
0.0,21,139,2013,1
0.0,21,139,2014,1
0.0,21,139,2015,1
0.0,21,139,2016,1
0.0,21,141,2010,3
0.0,21,141,2011,2
0.0,21,141,2012,1
0.0,21,141,2014,3
0.0,21,141,2015,1
0.0,21,141,2016,1
0.0,21,143,2012,3
0.0,21,143,2013,1
0.0,21,143,2014,2
0.0,21,145,2010,7
0.0,21,145,2011,11
0.0,21,145,2012,6
0.0,21,145,2013,6
0.0,21,145,2014,7
0.0,21,145,2015,4
0.0,21,145,2016,4
0.0,21,145,2017,11
0.0,21,147,2010,3
0.0,21,147,2013,2
0.0,21,147,2014,3
0.0,21,151,2010,36
0.0,21,151,2011,13
0.0,21,151,2012,15
0.0,21,151,2013,13
0.0,21,151,2014,23
0.0,21,151,2015,48
0.0,21,151,2016,83
0.0,21,151,2017,139
0.0,21,153,2010,1
0.0,21,153,2011,3
0.0,21,153,2013,3
0.0,21,153,2015,1
0.0,21,153,2017,3
0.0,21,155,2010,5
0.0,21,155,2011,4
0.0,21,155,2012,1
0.0,21,155,2013,3
0.0,21,155,2014,2
0.0,21,155,2015,3
0.0,21,155,2016,4
0.0,21,155,2017,9
0.0,21,157,2011,2
0.0,21,157,2012,4
0.0,21,157,2013,1
0.0,21,157,2014,3
0.0,21,157,2017,2
0.0,21,159,2013,1
0.0,21,159,2015,16
0.0,21,159,2016,2
0.0,21,159,2017,2
0.0,21,161,2010,3
0.0,21,161,2011,1
0.0,21,161,2012,2
0.0,21,161,2013,2
0.0,21,161,2014,4
0.0,21,161,2015,3
0.0,21,161,2016,9
0.0,21,161,2017,21
0.0,21,163,2010,2
0.0,21,163,2012,3
0.0,21,163,2013,3
0.0,21,163,2014,1
0.0,21,163,2015,1
0.0,21,163,2016,5
0.0,21,163,2017,4
0.0,21,165,2010,2
0.0,21,165,2013,1
0.0,21,165,2017,1
0.0,21,167,2010,3
0.0,21,167,2011,2
0.0,21,167,2012,1
0.0,21,167,2014,4
0.0,21,167,2015,4
0.0,21,167,2016,7
0.0,21,167,2017,12
0.0,21,169,2010,1
0.0,21,171,2010,1
0.0,21,171,2017,1
0.0,21,173,2010,9
0.0,21,173,2011,7
0.0,21,173,2012,8
0.0,21,173,2013,9
0.0,21,173,2014,12
0.0,21,173,2015,4
0.0,21,173,2016,18
0.0,21,173,2017,62
0.0,21,175,2010,1
0.0,21,175,2011,2
0.0,21,175,2012,3
0.0,21,175,2017,1
0.0,21,177,2010,3
0.0,21,177,2011,4
0.0,21,177,2012,10
0.0,21,177,2013,2
0.0,21,177,2014,5
0.0,21,177,2015,2
0.0,21,177,2016,1
0.0,21,179,2010,1
0.0,21,179,2011,3
0.0,21,179,2012,3
0.0,21,179,2013,3
0.0,21,179,2014,3
0.0,21,179,2016,8
0.0,21,179,2017,28
0.0,21,181,2010,8
0.0,21,181,2011,2
0.0,21,181,2014,1
0.0,21,181,2015,12
0.0,21,181,2016,3
0.0,21,181,2017,4
0.0,21,183,2012,3
0.0,21,183,2013,6
0.0,21,183,2015,2
0.0,21,183,2016,3
0.0,21,183,2017,2
0.0,21,185,2010,2
0.0,21,185,2011,2
0.0,21,185,2012,1
0.0,21,185,2013,1
0.0,21,185,2014,1
0.0,21,185,2015,1
0.0,21,185,2016,8
0.0,21,185,2017,12
0.0,21,187,2010,1
0.0,21,187,2014,1
0.0,21,187,2015,3
0.0,21,187,2016,5
0.0,21,187,2017,3
0.0,21,189,2010,2
0.0,21,189,2011,14
0.0,21,189,2012,4
0.0,21,189,2013,1
0.0,21,191,2010,3
0.0,21,191,2011,1
0.0,21,191,2012,3
0.0,21,191,2013,5
0.0,21,191,2015,1
0.0,21,191,2017,5
0.0,21,193,2010,74
0.0,21,193,2011,89
0.0,21,193,2012,62
0.0,21,193,2013,27
0.0,21,193,2014,17
0.0,21,193,2015,20
0.0,21,193,2016,18
0.0,21,193,2017,8
0.0,21,195,2010,9
0.0,21,195,2011,9
0.0,21,195,2012,5
0.0,21,195,2013,6
0.0,21,195,2014,5
0.0,21,195,2015,2
0.0,21,195,2016,2
0.0,21,195,2017,2
0.0,21,197,2010,5
0.0,21,197,2011,4
0.0,21,197,2012,9
0.0,21,197,2013,8
0.0,21,197,2014,10
0.0,21,197,2015,4
0.0,21,197,2016,5
0.0,21,197,2017,6
0.0,21,199,2010,16
0.0,21,199,2012,3
0.0,21,199,2013,2
0.0,21,199,2014,5
0.0,21,199,2015,9
0.0,21,199,2016,17
0.0,21,199,2017,15
0.0,21,201,2010,1
0.0,21,201,2012,2
0.0,21,201,2015,2
0.0,21,203,2010,8
0.0,21,203,2011,6
0.0,21,203,2012,5
0.0,21,203,2013,1
0.0,21,203,2014,6
0.0,21,203,2015,3
0.0,21,203,2016,3
0.0,21,203,2017,7
0.0,21,205,2010,3
0.0,21,205,2011,4
0.0,21,205,2012,5
0.0,21,205,2013,2
0.0,21,205,2015,6
0.0,21,205,2016,11
0.0,21,205,2017,17
0.0,21,207,2010,4
0.0,21,207,2012,1
0.0,21,207,2017,3
0.0,21,209,2010,2
0.0,21,209,2012,3
0.0,21,209,2013,1
0.0,21,209,2014,4
0.0,21,209,2015,2
0.0,21,209,2016,15
0.0,21,209,2017,29
0.0,21,211,2010,1
0.0,21,211,2012,1
0.0,21,211,2013,1
0.0,21,211,2014,1
0.0,21,211,2015,3
0.0,21,211,2016,18
0.0,21,211,2017,25
0.0,21,213,2011,4
0.0,21,213,2012,1
0.0,21,213,2013,2
0.0,21,213,2014,1
0.0,21,213,2015,1
0.0,21,213,2016,2
0.0,21,215,2010,1
0.0,21,215,2013,1
0.0,21,215,2015,1
0.0,21,215,2016,1
0.0,21,217,2010,1
0.0,21,217,2011,1
0.0,21,217,2012,2
0.0,21,217,2014,4
0.0,21,217,2015,4
0.0,21,217,2016,10
0.0,21,217,2017,14
0.0,21,219,2011,2
0.0,21,221,2010,1
0.0,21,221,2012,1
0.0,21,221,2014,1
0.0,21,223,2013,1
0.0,21,223,2014,3
0.0,21,223,2016,1
0.0,21,223,2017,1
0.0,21,225,2016,1
0.0,21,227,2010,9
0.0,21,227,2011,5
0.0,21,227,2012,6
0.0,21,227,2013,4
0.0,21,227,2014,4
0.0,21,227,2015,3
0.0,21,227,2016,10
0.0,21,227,2017,2
0.0,21,229,2010,2
0.0,21,231,2010,6
0.0,21,231,2011,8
0.0,21,231,2012,5
0.0,21,231,2014,2
0.0,21,231,2015,1
0.0,21,231,2016,4
0.0,21,231,2017,5
0.0,21,233,2010,1
0.0,21,233,2012,1
0.0,21,233,2013,1
0.0,21,233,2014,1
0.0,21,233,2015,1
0.0,21,233,2016,1
0.0,21,235,2010,18
0.0,21,235,2011,6
0.0,21,235,2012,7
0.0,21,235,2013,8
0.0,21,235,2014,4
0.0,21,235,2015,3
0.0,21,235,2016,6
0.0,21,235,2017,2
0.0,21,237,2010,1
0.0,21,237,2011,1
0.0,21,237,2012,1
0.0,21,237,2013,1
0.0,21,237,2015,3
0.0,21,237,2017,4
0.0,21,239,2011,3
0.0,21,239,2012,3
0.0,21,239,2013,2
0.0,21,239,2014,4
0.0,21,239,2015,1
0.0,21,239,2016,5
0.0,21,239,2017,12
0.0,39,001,2010,14
0.0,39,001,2011,7
0.0,39,001,2012,3
0.0,39,001,2013,2
0.0,39,001,2014,9
0.0,39,001,2015,22
0.0,39,001,2016,35
0.0,39,001,2017,33
0.0,39,003,2010,5
0.0,39,003,2011,11
0.0,39,003,2012,5
0.0,39,003,2013,9
0.0,39,003,2014,7
0.0,39,003,2015,36
0.0,39,003,2016,68
0.0,39,003,2017,93
0.0,39,005,2010,10
0.0,39,005,2011,7
0.0,39,005,2012,6
0.0,39,005,2013,8
0.0,39,005,2014,21
0.0,39,005,2015,15
0.0,39,005,2016,62
0.0,39,005,2017,125
0.0,39,007,2010,2
0.0,39,007,2011,6
0.0,39,007,2012,3
0.0,39,007,2013,8
0.0,39,007,2014,11
0.0,39,007,2015,29
0.0,39,007,2016,167
0.0,39,007,2017,274
0.0,39,009,2010,12
0.0,39,009,2011,6
0.0,39,009,2012,3
0.0,39,009,2013,2
0.0,39,009,2014,6
0.0,39,009,2015,10
0.0,39,009,2016,11
0.0,39,009,2017,22
0.0,39,011,2010,3
0.0,39,011,2011,3
0.0,39,011,2013,1
0.0,39,011,2014,4
0.0,39,011,2015,13
0.0,39,011,2016,20
0.0,39,011,2017,32
0.0,39,013,2010,4
0.0,39,013,2011,3
0.0,39,013,2012,2
0.0,39,013,2014,4
0.0,39,013,2015,11
0.0,39,013,2016,24
0.0,39,013,2017,69
0.0,39,015,2010,6
0.0,39,015,2011,7
0.0,39,015,2012,4
0.0,39,015,2013,5
0.0,39,015,2014,8
0.0,39,015,2015,43
0.0,39,015,2016,32
0.0,39,015,2017,27
0.0,39,017,2010,17
0.0,39,017,2011,23
0.0,39,017,2012,26
0.0,39,017,2013,27
0.0,39,017,2014,76
0.0,39,017,2015,152
0.0,39,017,2016,300
0.0,39,017,2017,683
0.0,39,019,2010,1
0.0,39,019,2012,1
0.0,39,019,2013,1
0.0,39,019,2016,4
0.0,39,019,2017,9
0.0,39,021,2010,1
0.0,39,021,2012,1
0.0,39,021,2014,7
0.0,39,021,2015,50
0.0,39,021,2016,31
0.0,39,021,2017,90
0.0,39,023,2014,3
0.0,39,023,2015,53
0.0,39,023,2016,106
0.0,39,023,2017,361
0.0,39,025,2010,22
0.0,39,025,2011,13
0.0,39,025,2012,9
0.0,39,025,2013,10
0.0,39,025,2014,32
0.0,39,025,2015,109
0.0,39,025,2016,133
0.0,39,025,2017,284
0.0,39,027,2010,8
0.0,39,027,2011,4
0.0,39,027,2012,6
0.0,39,027,2013,5
0.0,39,027,2014,16
0.0,39,027,2015,31
0.0,39,027,2016,70
0.0,39,027,2017,107
0.0,39,029,2010,1
0.0,39,029,2011,1
0.0,39,029,2012,1
0.0,39,029,2013,3
0.0,39,029,2014,12
0.0,39,029,2015,22
0.0,39,029,2016,155
0.0,39,029,2017,169
0.0,39,031,2010,1
0.0,39,031,2011,1
0.0,39,031,2012,4
0.0,39,031,2013,1
0.0,39,031,2015,1
0.0,39,031,2016,1
0.0,39,031,2017,5
0.0,39,033,2010,6
0.0,39,033,2011,3
0.0,39,033,2012,2
0.0,39,033,2013,2
0.0,39,033,2014,14
0.0,39,033,2015,17
0.0,39,033,2016,14
0.0,39,033,2017,30
0.0,39,035,2010,23
0.0,39,035,2011,16
0.0,39,035,2012,31
0.0,39,035,2013,36
0.0,39,035,2014,161
0.0,39,035,2015,420
0.0,39,035,2016,1946
0.0,39,035,2017,4158
0.0,39,037,2010,3
0.0,39,037,2011,9
0.0,39,037,2012,1
0.0,39,037,2013,3
0.0,39,037,2014,6
0.0,39,037,2015,13
0.0,39,037,2016,36
0.0,39,037,2017,79
0.0,39,039,2010,5
0.0,39,039,2011,6
0.0,39,039,2012,1
0.0,39,039,2013,4
0.0,39,039,2014,17
0.0,39,039,2015,38
0.0,39,039,2016,51
0.0,39,039,2017,61
0.0,39,041,2010,15
0.0,39,041,2011,7
0.0,39,041,2012,10
0.0,39,041,2013,3
0.0,39,041,2014,16
0.0,39,041,2015,16
0.0,39,041,2016,25
0.0,39,041,2017,63
0.0,39,043,2010,10
0.0,39,043,2011,16
0.0,39,043,2012,13
0.0,39,043,2013,9
0.0,39,043,2014,17
0.0,39,043,2015,58
0.0,39,043,2016,186
0.0,39,043,2017,200
0.0,39,045,2010,3
0.0,39,045,2011,20
0.0,39,045,2012,11
0.0,39,045,2013,7
0.0,39,045,2014,8
0.0,39,045,2015,36
0.0,39,045,2016,21
0.0,39,045,2017,53
0.0,39,047,2011,4
0.0,39,047,2012,1
0.0,39,047,2014,25
0.0,39,047,2015,27
0.0,39,047,2016,49
0.0,39,047,2017,117
0.0,39,049,2010,20
0.0,39,049,2011,37
0.0,39,049,2012,30
0.0,39,049,2013,61
0.0,39,049,2014,75
0.0,39,049,2015,148
0.0,39,049,2016,280
0.0,39,049,2017,918
0.0,39,051,2010,1
0.0,39,051,2011,1
0.0,39,051,2012,6
0.0,39,051,2013,2
0.0,39,051,2014,1
0.0,39,051,2015,7
0.0,39,051,2016,9
0.0,39,051,2017,14
0.0,39,053,2010,4
0.0,39,053,2011,5
0.0,39,053,2012,1
0.0,39,053,2013,2
0.0,39,053,2014,6
0.0,39,053,2015,17
0.0,39,053,2016,31
0.0,39,053,2017,81
0.0,39,055,2010,1
0.0,39,055,2014,6
0.0,39,055,2015,18
0.0,39,055,2016,53
0.0,39,055,2017,48
0.0,39,057,2010,6
0.0,39,057,2011,7
0.0,39,057,2012,5
0.0,39,057,2013,15
0.0,39,057,2014,45
0.0,39,057,2015,67
0.0,39,057,2016,146
0.0,39,057,2017,286
0.0,39,059,2010,6
0.0,39,059,2012,2
0.0,39,059,2013,2
0.0,39,059,2014,6
0.0,39,059,2015,12
0.0,39,059,2016,27
0.0,39,059,2017,36
0.0,39,061,2010,112
0.0,39,061,2011,77
0.0,39,061,2012,46
0.0,39,061,2013,55
0.0,39,061,2014,235
0.0,39,061,2015,1592
0.0,39,061,2016,2842
0.0,39,061,2017,5425
0.0,39,063,2010,3
0.0,39,063,2011,3
0.0,39,063,2012,2
0.0,39,063,2013,3
0.0,39,063,2014,14
0.0,39,063,2015,42
0.0,39,063,2016,105
0.0,39,063,2017,144
0.0,39,065,2010,3
0.0,39,065,2011,1
0.0,39,065,2012,3
0.0,39,065,2014,4
0.0,39,065,2015,13
0.0,39,065,2016,12
0.0,39,065,2017,12
0.0,39,067,2016,2
0.0,39,067,2017,2
0.0,39,069,2011,4
0.0,39,069,2012,1
0.0,39,069,2015,3
0.0,39,069,2016,2
0.0,39,071,2010,8
0.0,39,071,2011,5
0.0,39,071,2012,6
0.0,39,071,2013,2
0.0,39,071,2014,34
0.0,39,071,2015,27
0.0,39,071,2016,66
0.0,39,071,2017,68
0.0,39,073,2013,1
0.0,39,073,2014,3
0.0,39,073,2015,2
0.0,39,073,2016,5
0.0,39,073,2017,14
0.0,39,075,2010,1
0.0,39,075,2011,3
0.0,39,075,2012,1
0.0,39,075,2015,4
0.0,39,075,2016,2
0.0,39,075,2017,4
0.0,39,077,2010,2
0.0,39,077,2011,4
0.0,39,077,2012,4
0.0,39,077,2013,6
0.0,39,077,2014,6
0.0,39,077,2015,25
0.0,39,077,2016,70
0.0,39,077,2017,105
0.0,39,079,2010,7
0.0,39,079,2011,2
0.0,39,079,2012,4
0.0,39,079,2013,4
0.0,39,079,2014,2
0.0,39,079,2015,9
0.0,39,079,2016,27
0.0,39,079,2017,33
0.0,39,081,2010,3
0.0,39,081,2011,3
0.0,39,081,2012,1
0.0,39,081,2013,2
0.0,39,081,2014,4
0.0,39,081,2015,6
0.0,39,081,2016,14
0.0,39,081,2017,14
0.0,39,083,2010,2
0.0,39,083,2012,3
0.0,39,083,2013,1
0.0,39,083,2014,1
0.0,39,083,2016,4
0.0,39,083,2017,18
0.0,39,085,2010,44
0.0,39,085,2011,38
0.0,39,085,2012,39
0.0,39,085,2013,37
0.0,39,085,2014,52
0.0,39,085,2015,250
0.0,39,085,2016,985
0.0,39,085,2017,1195
0.0,39,087,2014,3
0.0,39,087,2015,24
0.0,39,087,2016,14
0.0,39,087,2017,50
0.0,39,089,2010,15
0.0,39,089,2011,13
0.0,39,089,2012,19
0.0,39,089,2013,7
0.0,39,089,2014,15
0.0,39,089,2015,26
0.0,39,089,2016,18
0.0,39,089,2017,91
0.0,39,091,2011,1
0.0,39,091,2012,2
0.0,39,091,2014,3
0.0,39,091,2015,7
0.0,39,091,2016,46
0.0,39,091,2017,76
0.0,39,093,2011,3
0.0,39,093,2014,2
0.0,39,093,2015,117
0.0,39,093,2016,428
0.0,39,093,2017,590
0.0,39,095,2010,21
0.0,39,095,2011,12
0.0,39,095,2012,9
0.0,39,095,2013,11
0.0,39,095,2014,46
0.0,39,095,2015,63
0.0,39,095,2016,206
0.0,39,095,2017,232
0.0,39,097,2010,6
0.0,39,097,2011,2
0.0,39,097,2012,3
0.0,39,097,2013,2
0.0,39,097,2014,4
0.0,39,097,2015,9
0.0,39,097,2016,28
0.0,39,097,2017,15
0.0,39,099,2010,26
0.0,39,099,2011,29
0.0,39,099,2012,18
0.0,39,099,2013,22
0.0,39,099,2014,67
0.0,39,099,2015,117
0.0,39,099,2016,290
0.0,39,099,2017,342
0.0,39,101,2010,8
0.0,39,101,2011,2
0.0,39,101,2012,2
0.0,39,101,2013,7
0.0,39,101,2014,12
0.0,39,101,2015,33
0.0,39,101,2016,74
0.0,39,101,2017,85
0.0,39,103,2010,5
0.0,39,103,2011,4
0.0,39,103,2012,8
0.0,39,103,2013,5
0.0,39,103,2014,24
0.0,39,103,2015,85
0.0,39,103,2016,135
0.0,39,103,2017,187
0.0,39,105,2010,2
0.0,39,105,2011,1
0.0,39,105,2013,2
0.0,39,105,2014,1
0.0,39,105,2015,1
0.0,39,105,2016,12
0.0,39,105,2017,3
0.0,39,107,2010,3
0.0,39,107,2011,1
0.0,39,107,2013,1
0.0,39,107,2014,12
0.0,39,107,2015,20
0.0,39,107,2016,15
0.0,39,107,2017,31
0.0,39,109,2010,8
0.0,39,109,2011,5
0.0,39,109,2012,10
0.0,39,109,2013,5
0.0,39,109,2014,27
0.0,39,109,2015,19
0.0,39,109,2016,75
0.0,39,109,2017,223
0.0,39,111,2011,1
0.0,39,111,2014,1
0.0,39,111,2015,2
0.0,39,111,2016,5
0.0,39,111,2017,9
0.0,39,113,2010,65
0.0,39,113,2011,69
0.0,39,113,2012,44
0.0,39,113,2013,67
0.0,39,113,2014,387
0.0,39,113,2015,392
0.0,39,113,2016,1192
0.0,39,113,2017,2592
0.0,39,115,2010,1
0.0,39,115,2011,2
0.0,39,115,2012,2
0.0,39,115,2015,1
0.0,39,115,2017,4
0.0,39,117,2010,7
