,target,0,1,2,3,4,5,6,7,8,9
116,7,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6
117,177,176.8,176.8,176.8,176.8,176.8,176.8,176.8,176.8,176.8,176.8
118,60,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8,80.8
119,7,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6
120,155,129.4,129.4,129.4,129.4,129.4,129.4,129.4,129.4,129.4,129.4
121,75,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3,81.3
122,11,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7
123,134,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6,114.6
124,95,107.7,107.7,107.7,107.7,107.7,107.7,107.7,107.7,107.7,107.7
125,10,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1
126,142,113.6,113.6,113.6,113.6,113.6,113.6,113.6,113.6,113.6,113.6
127,51,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9
128,15,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
129,54,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2,52.2
130,54,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7
131,1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
132,59,51.6,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5
133,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
134,37,33.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2
135,1,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4
136,4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3
137,39,28.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6
138,1,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
139,37,39.9,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2
140,26,29.3,29.3,29.3,29.3,29.3,29.3,29.3,29.3,29.3,29.3
141,7,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6
142,25,24.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0
143,45,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3,35.3
144,6,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7
145,14,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2
146,33,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7,34.7
147,18,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8
148,40,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8
149,58,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7
150,1,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6
151,20,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
152,3,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4
153,2,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
154,15,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8
155,21,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9
156,2,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
157,8,9.5,9.5,10.0,10.0,10.0,10.0,10.0,10.0,9.5,9.5
158,10,9.2,9.2,9.7,9.7,9.7,9.7,9.7,9.7,9.2,9.2
159,1,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
160,10,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1
161,13,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3
162,4,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7
163,12,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
164,5,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2
165,4,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2
166,15,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4
167,13,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4
168,87,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0
169,4,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
170,6,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8
171,8,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9,27.9
172,13,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
173,55,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7,41.7
174,1,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6
175,14,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8
176,68,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7
177,1,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4
178,2,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8
179,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9,20.9,20.9,20.9
180,5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
181,25,43.8,43.8,43.8,43.8,43.8,43.8,43.8,43.8,43.8,43.8
182,1,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6
183,19,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
184,3,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7
185,1,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8
186,3,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8
187,1,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
188,8,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1
189,9,5.6,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.6
190,117,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5
191,12,8.5,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,8.5
192,128,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9
193,4,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6
194,1,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4
195,86,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0
196,34,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3
197,5,3.8,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.8
198,48,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5
199,87,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.2,73.2
200,4,3.9,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.9
201,42,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7
202,48,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
203,5,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6
204,31,30.7,30.7,30.7,30.7,30.7,30.7,30.7,30.7,30.7,30.7
205,52,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6
206,12,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
207,15,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1
208,36,34.9,34.9,34.9,34.9,34.9,34.9,34.9,34.9,34.9,34.9
209,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
210,4,6.0,6.0,6.0,6.0,6.7,6.7,6.0,6.0,6.0,6.0
211,1,1.5,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
212,6,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
213,1,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4
214,4,3.6,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
215,14,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3
216,1,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9
217,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
218,7,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6
219,1,1.5,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
220,18,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8
221,1,2.9,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1
222,11,9.6,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9
223,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
224,23,47.7,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2
225,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
226,15,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9
227,1,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2
228,17,34.4,34.4,34.4,34.4,34.4,34.4,34.4,34.4,34.4,34.4
229,1,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9
230,30,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4
231,5,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6
232,27,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9
233,117,113.9,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3
234,86,141.7,161.1,161.1,161.1,161.1,161.1,161.1,161.1,161.1,161.1
235,22,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2
236,136,124.4,124.4,124.4,124.4,124.4,124.4,124.4,124.4,124.4,124.4
237,156,184.7,184.7,184.7,184.7,184.7,184.7,184.7,184.7,184.7,184.7
238,14,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3
239,119,108.7,108.7,108.7,108.7,108.7,108.7,108.7,108.7,108.7,108.7
240,318,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7,284.7
241,11,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5
242,94,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8,113.8
243,528,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0
244,61,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7
245,93,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4
246,500,417.1,417.1,417.1,417.1,417.1,417.1,417.1,417.1,417.1,417.1
247,92,58.7,58.7,58.7,58.7,58.7,58.7,58.7,58.7,58.7,58.7
248,78,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9,77.9
249,464,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0
250,114,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
251,95,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3
252,383,397.5,397.5,397.5,397.5,397.5,397.5,397.5,397.5,397.5,397.5
253,2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1
254,4,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2
255,3,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9
256,44,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5
257,8,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2
258,3,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4
259,64,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7
260,23,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6
261,2,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1
262,58,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6
263,62,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6
264,6,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8
265,40,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5
266,54,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6
267,9,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7
268,21,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6,23.6
269,26,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6
270,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
271,13,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3
272,17,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
273,3,2.1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
274,235,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6
275,1,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9,28.9
276,2,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
277,147,158.4,158.4,158.4,158.4,158.4,158.4,158.4,158.4,158.4,158.4
278,3,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
279,172,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6,156.6
280,10,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3
281,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
282,72,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9
283,24,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
284,4,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
285,91,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9
286,51,52.3,52.3,52.3,52.3,52.3,52.3,52.3,52.3,52.3,52.3
287,5,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8
288,65,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0
289,13,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3
290,9,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7
291,34,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4,52.4
292,44,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6
293,3,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
294,54,40.3,40.3,40.3,40.3,40.3,40.3,40.3,40.3,40.3,40.3
295,3,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
296,21,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3
297,2,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6
298,2,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1
299,26,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5
300,4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3
301,24,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7,17.7
302,1,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3
303,32,24.2,24.2,24.2,24.2,24.2,24.2,24.2,24.2,24.2,24.2
304,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
305,18,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.8
306,2,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7
307,1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2
308,49,59.3,60.9,60.9,60.9,60.9,60.9,60.9,60.9,60.9,62.8
309,1,4.0,4.0,3.9,3.9,3.9,3.9,3.9,3.9,3.9,4.0
310,84,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2
311,7,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
312,8,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
313,35,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5
314,2,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4
315,8,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7
316,151,141.6,141.6,141.6,141.6,141.6,141.6,141.6,141.6,141.6,141.6
