,target,0,1,2,3,4,5,6,7,8,9
62,6.1,10.5,6.9,6.8,5.5,5.8,7.7,6.1,6.3,6.0,6.2
63,160.8,153.5,160.8,170.5,158.3,132.2,149.5,183.4,158.6,129.5,171.7
64,7.0,11.2,7.3,6.3,5.0,6.1,6.8,5.7,5.7,6.0,5.5
65,176.0,143.5,111.0,137.4,121.1,115.5,128.6,144.0,176.9,133.3,172.0
66,11.4,11.9,6.9,7.6,7.8,9.3,7.4,7.5,6.5,7.1,22.8
67,391.8,296.9,262.7,367.8,287.2,394.9,319.2,363.4,390.8,451.6,362.4
68,94.8,47.6,2.1,94.6,1.4,21.6,47.6,48.5,47.8,94.4,94.4
69,8.8,8.2,16.1,9.1,12.6,13.9,15.7,8.5,16.4,18.7,15.0
70,269.6,177.0,280.0,308.4,287.2,267.2,276.1,292.4,260.3,255.3,240.0
71,4.7,40.2,3.2,35.5,37.3,2.5,8.3,34.5,3.0,3.0,3.2
72,5.0,8.2,6.7,7.5,5.5,4.9,6.2,7.4,7.8,6.4,8.0
73,157.1,118.0,82.1,150.7,153.6,114.5,221.5,141.2,223.8,248.5,176.6
74,38.2,10.1,30.6,25.2,6.0,5.0,33.3,8.3,27.3,5.0,4.8
75,10.1,10.0,9.3,7.6,7.8,5.7,8.5,8.7,6.6,6.9,14.4
76,111.2,75.8,82.7,83.7,88.2,88.2,74.9,112.6,87.7,63.5,82.8
77,134.3,46.9,113.8,68.9,123.8,104.1,53.7,72.1,57.0,90.2,53.4
78,14.5,12.6,8.5,8.9,10.1,8.3,9.1,10.2,6.3,7.9,13.9
79,73.9,61.1,84.6,69.5,77.4,66.8,83.0,66.7,73.6,60.7,70.2
80,121.5,71.1,89.1,47.9,86.6,51.2,70.6,62.0,51.7,75.6,110.6
81,3.1,7.8,4.8,5.9,4.3,6.1,13.8,6.2,3.0,4.9,6.7
82,75.5,107.2,91.4,90.8,77.9,77.5,75.0,64.8,87.6,77.2,78.9
83,147.4,164.8,108.8,144.4,124.2,134.9,156.7,136.3,160.0,136.8,168.1
84,2.3,3.1,5.7,3.9,5.1,3.0,9.8,3.7,7.0,3.8,6.6
85,98.1,102.4,69.7,78.6,97.8,85.2,127.1,84.4,112.4,68.4,91.5
86,208.8,191.2,169.8,136.2,177.6,190.8,203.2,176.3,227.1,180.3,197.5
87,13.7,14.5,14.7,23.2,16.6,18.2,24.2,12.0,14.2,22.6,23.2
88,39.3,58.7,110.6,73.0,33.5,50.9,28.2,29.7,51.7,56.1,67.4
89,152.6,138.6,129.4,154.6,149.6,142.7,135.4,148.8,152.6,159.6,159.2
90,72.2,68.7,56.0,64.7,61.3,77.1,57.0,67.0,61.0,75.9,70.9
91,81.0,81.8,125.3,106.5,54.0,66.8,69.2,76.3,114.3,87.3,62.4
92,194.3,193.1,221.1,167.2,191.2,165.6,145.1,169.3,230.6,196.4,183.4
93,58.8,69.9,56.1,73.2,72.6,78.8,74.0,71.5,64.1,79.3,67.7
94,68.6,55.3,56.9,70.1,37.7,31.5,63.6,50.8,63.6,46.3,54.5
95,159.7,135.8,138.7,126.4,139.6,126.3,135.2,151.6,167.9,151.7,133.8
96,2.3,2.8,2.3,3.0,2.1,2.6,2.3,4.3,2.0,2.2,2.4
97,39.0,40.6,40.7,31.9,38.1,36.8,39.9,35.0,32.9,50.1,29.0
98,2.1,3.1,3.7,2.0,1.7,2.0,1.9,1.9,2.2,1.8,2.3
99,29.2,29.0,32.6,27.8,23.8,24.9,18.2,38.4,23.3,27.5,28.2
100,3.6,7.6,4.0,4.0,2.2,2.5,6.1,20.1,3.5,3.6,6.1
101,1.4,3.0,1.6,2.2,2.7,1.8,1.7,1.2,1.8,1.7,1.6
102,43.4,42.2,35.5,34.5,31.0,38.7,37.7,36.9,42.5,38.3,32.1
103,6.4,10.7,8.7,8.5,5.7,13.9,9.9,11.0,6.4,9.9,7.3
104,1.5,3.7,1.3,1.3,1.3,1.7,1.1,1.3,1.1,2.0,2.2
105,12.5,18.9,13.7,12.7,15.2,13.6,13.2,12.6,12.0,17.6,13.3
106,6.8,4.2,8.1,4.9,6.3,4.0,11.2,5.7,7.1,6.9,5.3
107,1.8,1.6,2.5,1.7,2.6,2.9,3.1,2.5,2.5,1.9,2.2
108,17.7,19.8,12.7,28.6,14.0,14.4,25.5,12.1,13.8,23.6,17.2
109,8.0,12.4,10.4,12.6,7.5,14.2,21.0,9.6,8.1,7.0,14.9
110,6.4,8.9,7.0,7.0,6.3,7.4,5.5,6.6,6.0,6.8,8.2
111,192.9,247.8,227.6,260.5,252.6,201.4,219.3,271.6,195.9,255.1,197.7
112,35.3,10.0,32.8,37.5,70.1,50.0,20.9,41.2,40.8,95.5,56.1
113,6.6,9.6,6.5,5.8,7.2,6.6,7.4,6.7,7.0,6.4,6.4
114,193.2,241.2,219.5,188.8,289.4,254.7,255.0,244.6,218.1,263.6,250.8
115,29.6,56.1,47.8,38.7,49.5,93.3,41.2,71.8,33.0,127.6,67.8
116,7.4,7.4,7.1,5.3,7.0,7.0,6.7,7.3,6.5,7.0,5.7
117,151.2,133.2,149.7,126.3,146.0,185.7,135.0,123.8,123.6,177.0,180.8
118,63.2,45.2,62.9,60.0,49.4,65.8,61.5,52.3,67.4,104.5,61.5
119,7.8,8.0,7.0,4.8,6.8,6.9,7.9,7.2,7.0,6.2,7.1
120,137.8,128.1,149.2,134.1,171.2,166.2,156.8,165.2,133.2,148.6,119.2
121,93.8,75.0,72.5,71.0,63.3,82.7,72.6,78.2,80.2,72.0,74.8
122,9.6,10.3,7.8,8.7,9.2,7.7,9.1,9.1,9.4,8.6,8.6
123,116.3,120.3,131.6,124.2,131.2,129.4,92.5,132.0,118.5,148.4,111.4
124,86.0,66.3,85.5,87.8,78.9,77.1,78.3,90.0,95.5,86.5,77.1
125,7.2,10.0,10.1,11.6,9.6,10.2,6.8,8.7,10.3,12.1,8.8
126,121.6,120.0,124.7,130.0,129.2,129.5,109.7,114.8,114.2,136.9,141.7
127,50.7,51.0,62.2,60.4,47.6,55.7,70.3,68.1,56.3,89.2,68.5
128,10.9,10.4,11.6,13.3,9.1,11.5,10.8,10.0,11.5,12.3,14.6
129,84.3,84.7,77.3,62.6,66.5,86.5,64.4,85.7,88.1,62.6,71.4
130,54.3,44.6,68.2,47.8,49.8,51.5,62.1,48.3,47.5,54.4,35.0
131,1.9,4.1,1.7,1.1,1.4,2.3,5.8,1.6,1.1,1.9,2.0
132,52.3,56.3,47.1,41.2,49.0,42.8,57.6,49.0,62.3,54.9,51.1
133,1.2,2.0,1.1,2.4,1.5,1.6,1.4,1.2,1.0,1.7,1.0
134,37.6,46.2,28.2,33.7,34.9,34.3,35.0,38.9,35.6,32.5,39.0
135,9.1,16.9,13.1,6.0,11.2,9.1,3.0,10.7,13.3,2.2,12.5
136,3.5,2.9,6.8,6.1,3.4,3.6,2.9,3.7,3.6,3.3,3.6
137,37.0,38.9,38.6,36.4,38.9,27.9,34.0,34.4,44.2,40.6,43.0
138,2.3,3.0,1.5,1.5,1.6,2.2,1.3,1.9,1.5,2.8,1.7
139,35.2,48.0,39.4,36.2,39.8,32.0,34.3,34.6,36.4,30.3,36.3
140,23.1,28.2,21.1,22.8,26.8,19.9,27.9,22.2,26.5,28.6,24.2
141,5.6,6.5,6.0,5.9,5.7,6.4,5.4,5.0,5.5,4.5,4.7
142,29.3,29.6,30.4,30.3,27.2,28.8,27.7,24.8,26.2,18.0,32.6
143,43.8,38.4,24.3,42.5,40.0,33.0,41.1,28.5,29.8,33.5,33.7
144,9.7,7.2,4.2,6.3,5.3,6.1,6.0,5.7,15.5,8.5,6.5
145,16.6,20.7,18.1,15.2,19.0,26.5,20.6,17.3,27.5,25.0,21.1
146,30.5,32.1,27.1,32.2,32.9,30.1,38.0,31.1,24.5,42.4,30.4
147,17.7,16.8,8.3,10.0,12.2,12.8,10.6,10.7,15.1,14.6,15.0
148,31.4,42.6,39.7,35.4,40.8,27.9,35.4,53.4,36.5,33.7,38.8
149,49.7,53.5,47.0,44.5,44.5,33.9,40.7,43.1,45.7,40.5,45.1
150,1.4,1.4,1.3,1.5,1.3,1.5,1.4,1.5,1.1,1.2,1.1
151,15.5,12.6,16.5,12.9,13.3,15.7,15.3,13.3,14.6,14.4,15.9
152,2.8,9.6,4.4,4.5,2.8,5.0,4.7,4.8,3.0,3.7,3.4
153,1.9,1.8,1.8,1.8,1.6,1.8,1.9,1.8,1.8,1.9,2.2
154,16.4,12.6,13.5,13.0,13.3,14.4,16.2,12.6,13.6,13.1,14.4
155,19.0,14.8,17.0,15.1,18.4,15.1,18.3,17.3,13.9,16.1,15.8
156,2.0,1.8,1.9,1.9,2.0,1.6,1.8,1.9,1.9,2.0,1.7
157,10.2,9.1,7.8,10.9,7.7,9.7,9.0,11.3,7.0,8.3,7.7
158,9.8,8.7,10.2,8.5,11.9,10.0,11.5,12.8,12.6,10.9,8.6
159,1.6,2.0,1.2,1.5,1.1,1.2,2.6,1.1,1.6,1.5,1.1
160,9.6,7.4,11.6,9.4,8.6,9.8,9.6,11.1,8.7,9.4,12.2
161,10.5,12.3,11.6,10.7,12.5,11.5,12.2,13.2,13.7,10.2,10.6
162,2.9,2.8,3.0,2.9,3.1,2.7,3.6,3.2,3.2,2.9,3.4
163,12.0,12.3,12.4,8.4,12.8,9.7,8.6,12.4,10.5,9.2,11.0
164,3.9,3.9,3.6,4.6,4.1,3.8,4.6,4.6,4.1,4.2,3.2
165,7.2,6.8,6.3,6.2,5.4,5.3,7.8,6.8,5.5,5.5,6.5
166,13.8,10.6,10.7,9.1,11.9,10.3,9.8,11.5,10.9,11.9,9.9
167,12.3,11.4,9.8,8.9,7.1,9.5,10.0,8.9,10.6,10.6,9.0
168,57.8,65.8,70.7,77.6,57.9,54.9,71.7,65.5,65.3,69.0,68.3
169,11.4,3.9,3.7,26.8,13.1,3.3,4.3,7.0,3.5,20.6,3.6
170,9.5,7.4,7.7,6.6,8.1,8.0,7.4,6.5,7.1,5.4,7.5
171,7.6,22.1,11.9,20.6,15.0,17.2,20.6,28.4,17.6,11.7,18.6
172,13.1,11.2,12.8,9.2,12.0,13.2,11.1,11.8,9.9,12.1,8.5
173,45.7,50.3,48.6,35.9,39.5,52.2,53.2,57.0,45.4,54.4,36.2
174,1.6,1.3,2.3,1.1,4.7,1.4,2.5,7.5,1.2,1.9,1.0
175,9.7,12.1,13.1,12.9,12.7,12.6,8.5,8.3,10.4,10.8,12.5
176,59.3,54.2,63.2,50.3,59.3,57.5,61.8,61.9,56.9,49.4,40.2
177,1.6,1.4,3.1,1.4,2.1,1.8,1.4,1.5,2.4,8.7,1.2
178,4.1,5.5,5.1,4.7,3.2,4.4,3.3,6.7,4.8,3.1,2.5
179,24.6,15.4,29.9,24.8,13.6,20.3,17.5,18.2,29.3,25.1,25.1
180,5.6,5.0,5.3,4.1,4.4,3.7,4.7,3.9,4.7,5.1,5.4
181,30.2,25.6,40.0,27.8,25.4,28.6,33.5,27.9,34.4,29.1,20.6
182,2.7,3.0,2.7,3.2,2.5,2.5,2.6,3.8,2.0,5.9,1.0
183,24.8,19.4,45.4,19.9,23.2,20.2,18.4,23.6,28.9,27.0,18.3
184,4.8,3.1,3.9,2.4,2.6,2.8,3.7,2.3,3.2,2.5,6.5
185,1.2,2.5,1.0,1.5,1.9,1.6,1.3,1.1,2.6,2.0,1.7
186,10.6,12.5,9.1,10.5,19.4,9.9,9.9,7.1,21.1,9.2,10.6
187,1.1,3.2,1.1,3.4,1.4,1.7,1.4,1.6,1.6,1.1,2.0
188,26.1,9.9,9.4,9.0,7.8,19.9,7.8,10.8,17.5,11.2,10.6
189,6.7,8.2,8.1,8.2,8.7,6.5,8.8,9.0,9.1,7.9,7.7
190,101.1,111.6,102.9,107.4,104.3,126.3,93.2,102.1,118.0,94.6,110.5
191,12.0,9.1,8.2,10.4,10.3,8.8,11.5,7.9,10.0,11.0,7.6
192,98.6,117.6,86.5,106.9,90.6,122.7,98.4,92.4,59.5,89.4,115.3
193,23.5,31.3,27.1,45.2,20.8,39.2,41.6,5.0,34.2,40.5,34.9
194,2.4,4.9,3.3,3.2,3.3,3.8,6.0,3.6,2.8,2.4,3.7
195,101.5,96.4,77.6,81.1,79.7,89.1,71.4,91.9,61.9,90.0,67.3
196,40.6,29.9,42.6,45.4,69.1,52.8,64.5,53.7,38.7,42.1,47.4
197,4.9,6.7,4.4,6.0,4.2,5.2,4.6,6.7,5.6,6.4,4.8
198,53.9,57.2,50.8,69.6,79.0,54.9,45.1,72.7,51.2,46.9,45.2
199,74.1,74.9,77.5,66.9,65.6,78.2,71.2,89.5,70.5,65.5,63.9
200,7.5,5.0,4.1,3.6,5.6,4.7,4.8,6.3,4.5,7.8,4.2
201,47.3,43.0,40.0,49.8,45.8,52.1,42.6,46.6,41.5,38.2,32.3
202,53.3,49.2,42.9,85.7,63.5,49.7,46.8,41.8,56.5,51.6,48.8
203,5.5,7.4,7.4,7.7,9.2,12.7,4.3,8.4,4.2,13.3,21.9
204,39.6,45.9,61.9,39.6,30.3,42.5,31.6,27.6,29.5,35.3,31.5
205,52.0,51.6,54.5,46.7,48.9,45.2,43.9,48.0,47.1,60.0,49.5
206,17.6,22.8,28.2,17.1,16.0,9.0,11.8,17.3,10.0,17.6,10.9
207,24.4,44.2,57.5,35.6,57.9,30.7,34.3,31.0,15.8,32.7,32.5
208,31.9,38.9,49.8,37.4,63.7,30.2,43.4,37.5,41.7,49.8,33.1
209,1.0,1.3,1.3,1.3,1.5,1.2,1.0,1.6,1.2,2.1,1.1
210,6.8,4.0,10.3,6.9,4.5,6.4,4.7,6.3,5.6,9.3,8.4
211,1.9,2.4,1.5,1.5,2.3,1.8,1.1,1.1,1.2,2.4,1.3
212,6.9,7.4,10.4,6.7,5.7,6.0,8.7,18.1,6.9,7.1,7.4
213,2.4,2.6,5.9,2.2,2.4,1.8,2.4,2.0,2.2,1.5,2.6
214,3.5,2.8,3.4,3.2,2.7,3.4,3.8,3.5,2.7,3.0,2.6
215,10.9,10.2,12.2,14.3,11.0,19.6,13.2,11.5,12.4,14.9,20.9
216,3.1,1.5,1.8,1.8,8.9,1.1,1.0,5.2,4.4,3.2,1.7
217,1.4,1.4,1.2,1.5,1.6,1.2,1.5,1.2,1.4,1.4,1.3
218,8.2,12.2,18.6,14.6,8.4,20.3,11.6,23.1,21.6,17.5,14.1
219,1.8,2.0,1.1,1.1,1.5,1.9,1.0,1.5,1.2,1.4,1.8
220,15.4,14.1,19.1,19.1,19.3,16.8,18.0,20.8,21.8,15.7,17.1
221,2.0,1.7,1.8,2.4,1.3,1.2,1.9,1.5,1.6,1.0,1.2
222,12.7,10.2,11.3,23.7,16.3,16.6,16.6,16.8,10.4,15.8,16.2
223,1.5,1.6,2.2,1.2,1.8,2.3,2.2,3.1,1.6,1.1,3.5
224,24.1,21.0,38.8,31.8,41.1,20.0,15.8,20.3,20.7,30.3,19.3
225,2.6,2.2,5.7,2.0,2.1,1.0,2.1,2.0,1.4,2.8,1.8
226,17.0,15.7,15.0,18.9,17.6,13.4,33.1,29.9,23.6,19.3,16.2
227,4.9,1.4,4.6,2.6,2.8,1.3,1.3,3.7,4.4,1.3,2.6
228,27.9,18.2,23.3,18.1,20.4,31.2,15.8,45.8,29.3,20.8,23.9
229,4.6,10.5,10.5,4.4,7.2,4.1,3.9,7.1,6.0,3.8,5.5
230,27.4,42.2,32.5,28.7,33.0,38.4,29.9,43.2,40.4,30.6,24.1
231,11.7,9.5,19.3,6.8,14.6,18.6,12.0,24.0,16.0,12.6,4.7
232,21.0,24.0,23.1,23.1,17.7,22.8,22.7,29.4,25.2,22.0,24.7
233,102.4,103.2,109.5,104.8,117.9,113.4,115.5,105.2,108.1,105.3,144.8
234,96.0,147.3,130.9,166.9,74.9,135.5,109.5,187.3,159.2,116.2,158.4
235,24.1,17.3,25.9,20.3,19.7,18.1,21.0,27.4,26.3,23.3,25.5
236,120.4,113.4,122.3,117.2,152.5,132.0,136.6,155.5,118.2,131.3,149.9
237,119.0,214.4,204.9,207.8,156.7,163.2,144.0,138.0,158.4,165.2,213.9
238,18.2,14.5,21.9,13.2,13.4,15.0,16.1,22.7,14.2,22.3,15.8
239,150.1,115.6,225.2,131.5,138.1,127.3,132.2,117.7,122.1,138.2,116.5
240,238.8,253.7,396.4,298.7,231.4,278.5,273.1,236.8,270.8,318.0,232.0
241,12.9,13.8,20.1,14.3,18.2,12.5,14.0,24.8,21.3,20.7,12.0
242,178.0,142.4,183.4,92.9,156.6,89.8,91.6,91.1,107.0,115.5,179.2
243,475.9,462.8,443.1,384.3,352.3,390.7,413.2,372.6,332.6,367.8,504.2
244,42.7,48.5,49.1,43.1,28.6,26.8,42.2,54.8,52.1,51.0,51.1
245,174.5,132.4,222.1,93.3,99.5,131.0,128.6,90.5,89.5,150.6,82.1
246,412.9,499.2,464.9,376.8,382.3,455.7,293.0,455.7,405.8,393.2,405.4
247,68.6,56.7,65.3,79.4,69.4,60.1,69.2,58.7,75.8,83.7,73.6
248,76.9,113.5,117.9,117.2,109.8,89.2,116.3,116.9,82.0,127.3,74.6
249,286.8,410.6,357.9,296.3,347.1,447.8,314.0,333.3,411.2,464.0,351.9
250,102.9,48.2,85.4,73.1,74.0,99.1,71.2,75.6,81.7,87.0,83.8
251,117.1,140.8,145.3,126.1,145.5,116.8,155.7,128.6,89.2,130.0,118.2
252,332.7,353.9,334.0,317.6,332.7,397.5,326.3,362.1,339.1,356.9,307.6
253,2.2,2.0,2.1,2.1,1.7,1.9,2.0,2.8,2.2,1.9,2.1
254,3.8,6.7,8.7,15.9,6.6,3.8,4.4,9.8,8.9,6.7,5.2
255,3.3,2.6,2.9,3.3,3.2,2.4,3.2,3.4,3.1,2.9,2.6
256,36.8,40.6,37.3,36.7,43.8,46.9,34.5,36.5,41.1,39.0,37.4
257,10.3,22.0,17.2,7.7,8.0,29.3,18.0,15.5,17.6,24.8,13.9
258,4.5,3.0,2.7,3.5,2.8,2.6,3.6,2.8,3.1,2.6,2.6
259,55.2,56.9,58.5,59.7,107.5,61.2,52.6,43.6,45.6,53.4,39.9
260,21.5,29.4,31.4,33.0,74.3,35.6,27.8,20.8,26.9,50.8,19.6
261,2.6,3.3,2.8,3.6,2.9,3.0,2.3,2.6,3.3,3.2,1.9
262,44.5,45.6,56.8,54.3,55.7,52.5,46.2,49.4,38.3,51.6,53.1
263,43.0,50.0,54.6,60.1,51.9,59.3,51.4,50.8,56.6,44.8,58.0
264,5.4,5.4,5.7,5.4,5.5,4.9,5.3,4.9,4.1,5.8,3.0
265,36.0,35.8,39.5,44.5,40.0,40.1,37.1,38.9,31.1,32.0,44.9
266,39.1,42.7,50.7,51.5,43.5,46.1,50.2,34.5,42.4,37.8,51.8
267,7.1,7.9,8.2,7.4,7.6,8.0,8.3,5.0,6.6,6.7,5.8
268,23.7,23.0,30.2,30.6,33.8,30.7,28.6,26.2,26.7,21.3,26.6
269,30.8,30.5,35.4,31.6,47.2,36.4,30.2,31.6,23.1,24.8,34.6
270,6.4,6.0,5.3,8.1,6.1,6.5,6.7,6.6,6.5,5.5,5.0
271,13.5,17.8,13.4,18.8,27.3,16.4,16.1,18.8,19.0,34.0,19.5
272,13.4,17.3,25.7,20.9,32.8,27.3,21.4,15.1,18.6,14.7,20.0
273,2.6,3.9,3.3,2.6,2.5,2.4,2.8,4.5,2.5,3.0,3.3
274,197.6,144.9,118.7,135.5,128.8,122.4,102.2,181.5,181.2,186.1,137.4
275,27.4,6.1,1.7,36.8,25.5,62.4,28.4,1.2,24.7,10.8,39.4
276,2.3,4.0,3.0,2.5,1.9,2.9,2.5,3.9,2.0,2.2,2.4
277,129.1,103.8,134.1,121.0,111.1,139.6,128.1,134.0,147.4,144.7,123.9
278,2.9,4.5,2.8,3.0,2.7,2.4,3.0,4.1,3.0,3.0,2.6
279,172.0,140.8,154.1,141.1,136.9,121.4,135.0,115.0,162.0,119.5,126.7
280,28.1,7.4,9.9,33.0,12.0,8.6,12.2,10.7,30.7,14.2,15.1
281,4.1,4.4,2.7,2.3,2.1,2.4,2.1,4.6,3.7,2.8,2.2
282,72.0,74.7,51.3,59.3,84.8,72.8,71.9,81.3,86.2,70.5,66.3
283,22.1,20.0,28.1,18.6,30.4,33.1,36.8,18.1,19.3,32.1,21.6
284,4.6,3.9,3.3,3.5,3.2,3.9,3.8,4.8,3.5,4.2,3.7
285,65.4,59.5,45.2,71.2,81.7,106.9,75.2,90.8,77.4,92.7,76.2
286,39.9,39.2,35.2,33.5,49.7,61.7,37.2,38.8,51.0,34.7,44.5
287,6.9,5.4,12.0,4.3,8.1,6.0,7.7,5.1,4.1,5.1,4.4
288,53.6,53.9,59.4,44.7,61.8,50.9,58.7,61.5,57.4,57.3,61.1
289,22.8,17.1,17.3,19.7,21.6,21.4,18.6,20.3,15.5,14.2,20.8
290,8.2,9.1,7.0,8.2,7.8,6.8,7.0,7.5,6.6,25.3,6.7
291,41.6,36.0,59.6,36.3,47.3,42.9,40.6,58.0,37.6,59.1,32.9
292,35.8,20.6,38.4,37.7,31.1,44.7,32.8,34.1,26.8,24.9,27.9
293,2.4,2.2,2.5,3.3,2.5,2.8,2.8,2.2,2.8,2.5,2.8
294,45.4,32.4,45.4,26.7,41.4,46.8,40.5,42.3,42.2,47.2,43.2
295,4.4,2.4,3.1,3.8,3.1,3.1,3.0,3.0,3.0,2.7,3.3
296,19.3,20.0,21.4,16.2,18.6,24.3,19.9,27.5,26.6,24.2,27.0
297,2.1,1.6,1.8,2.4,4.5,2.0,2.5,1.9,2.3,3.6,2.4
298,1.9,1.9,2.4,1.9,2.3,2.9,2.0,2.1,2.2,2.7,2.0
299,29.5,30.7,28.9,24.2,23.9,23.6,26.5,25.8,29.0,27.9,34.9
300,2.7,2.3,3.3,4.1,2.6,3.5,3.7,3.4,2.9,3.5,3.1
301,19.7,26.4,20.4,22.5,28.9,26.3,24.3,21.2,24.2,22.7,23.6
302,1.5,1.4,1.3,1.2,1.0,2.0,1.7,1.0,1.6,1.7,1.5
